Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
34.000000,91.000000,-13.344649,0.042838,4.000000,1.000000,-1.000000,2.913628,3.023350,1.684624,1.149983,0.202684,
30.000000,83.000000,-8.049871,-1.961602,4.000000,1.000000,-1.000000,7.435503,6.557190,2.461617,1.937591,0.379964,
26.000000,91.000000,-38.175635,1.929333,2.000000,1.000000,-1.000000,1.159185,2.307263,1.798969,1.118838,0.192740,
16.000000,81.000000,-34.361455,0.125945,4.000000,1.000000,-1.000000,2.855073,2.214263,1.933438,1.170873,0.182668,
11.000000,66.000000,-38.604088,-0.249752,4.000000,1.000000,-1.000000,4.345657,4.287076,1.743315,0.741154,0.123456,
4.000000,77.000000,-93.988589,-3.566608,2.000000,1.000000,-1.000000,2.140254,4.126590,1.616660,0.824024,0.143773,
10.000000,78.000000,-65.657667,-0.485681,4.000000,1.000000,-1.000000,2.130418,2.242562,1.052245,0.590514,0.098255,
14.000000,84.000000,-65.698589,-3.571371,1.000000,1.000000,-1.000000,1.458083,3.346131,1.657359,0.536109,0.090587,
20.000000,100.000000,-92.371714,-1.968930,2.000000,1.000000,-1.000000,2.456500,3.513023,2.056260,0.443616,0.145894,
34.000000,97.000000,-81.285763,-3.444938,4.000000,1.000000,-1.000000,1.400152,2.785674,1.424888,0.895602,0.142360,
40.000000,83.000000,-84.563547,0.281985,4.000000,1.000000,-1.000000,2.522019,3.027186,1.603238,0.769369,0.067744,
50.000000,77.000000,-94.466266,0.750556,4.000000,1.000000,-1.000000,1.267394,3.421407,2.903076,0.990621,0.102635,
47.000000,44.000000,-84.926445,0.618526,4.000000,1.000000,-1.000000,2.889142,3.593307,1.717761,0.548147,0.071577,
44.000000,48.000000,-78.260608,-2.397443,4.000000,1.000000,-1.000000,3.935180,3.170649,1.161670,0.659421,0.153192,
48.000000,54.000000,-73.006419,1.179548,4.000000,1.000000,-1.000000,1.926169,3.893450,2.955681,0.580591,0.107257,
44.000000,40.000000,-69.715381,1.231142,4.000000,1.000000,-1.000000,1.322101,3.520569,2.430540,0.600039,0.074013,
43.000000,60.000000,-66.509613,-0.237995,2.000000,1.000000,-1.000000,1.415229,2.794690,2.896462,0.837485,0.123869,
41.000000,44.000000,-91.139155,0.694869,4.000000,1.000000,-1.000000,1.062736,2.239687,1.104559,0.591884,0.141053,
37.000000,50.000000,-56.542636,0.512236,4.000000,1.000000,-1.000000,2.444985,5.264888,3.439641,1.313630,0.093033,
29.000000,63.000000,-62.413916,0.749761,2.000000,1.000000,-1.000000,1.130197,2.414874,1.822520,0.780579,0.084230,
38.000000,66.000000,-69.955015,-0.500031,2.000000,1.000000,-1.000000,1.773007,1.583356,1.445016,0.813440,0.142218,
35.000000,77.000000,-65.335751,0.728737,4.000000,1.000000,-1.000000,2.298931,3.978942,3.471148,1.247452,0.178022,
30.000000,51.000000,-63.209582,0.867459,4.000000,1.000000,-1.000000,3.585911,3.706172,1.356174,0.665747,0.107320,
20.000000,69.000000,-57.694630,0.063420,2.000000,1.000000,-1.000000,1.467415,3.057783,1.773551,0.792144,0.143555,
3.000000,60.000000,-84.874778,-5.074781,2.000000,1.000000,-1.000000,3.759629,6.370183,2.502732,0.927180,0.136276,
10.000000,51.000000,-51.685278,0.933887,4.000000,1.000000,-1.000000,7.667452,12.878833,16.281114,9.487182,1.683362,
1.000000,66.000000,-73.193014,-0.907143,2.000000,1.000000,-1.000000,4.655071,15.511055,10.936091,2.616854,0.467748,
8.000000,56.000000,-69.547010,0.685692,4.000000,1.000000,-1.000000,1266.357928,1430.901744,425.235576,138.853005,42.820490,
8.000000,56.000000,-91.237511,0.907507,4.000000,-1.000000,-1.000000,1201.735982,1377.485053,1000.647688,853.288062,77.806280,
8.000000,56.000000,-81.255765,1.122516,4.000000,-1.000000,-1.000000,0.000783,0.001082,0.000610,0.000199,0.000054,
8.000000,56.000000,-81.784191,0.422322,4.000000,-1.000000,-1.000000,0.000269,0.000643,0.000621,0.000168,0.000016,
8.000000,56.000000,-59.991758,-0.382330,2.000000,-1.000000,-1.000000,142.489069,93.775818,24.620570,5.632835,1.111939,
8.000000,56.000000,-72.327739,-0.500375,3.000000,-1.000000,-1.000000,134.567195,179.638796,101.192924,27.355846,2.597137,
8.000000,56.000000,-72.824542,0.937634,4.000000,-1.000000,-1.000000,686.496657,1144.781316,551.847402,172.598042,63.869831,
8.000000,56.000000,-80.167591,-0.990710,4.000000,-1.000000,-1.000000,0.001139,0.000721,0.000279,0.000161,0.000031,
8.000000,56.000000,-64.501313,0.301905,4.000000,-1.000000,-1.000000,0.000332,0.000892,0.000365,0.000159,0.000017,
8.000000,56.000000,-75.825272,-0.685846,3.000000,-1.000000,-1.000000,742.375151,948.390210,494.551910,117.840425,24.152581,
8.000000,56.000000,-53.273912,-2.450663,4.000000,-1.000000,-1.000000,632.785242,245.747704,25.450319,6.666888,0.908890,
8.000000,56.000000,-83.461806,-1.209474,4.000000,-1.000000,-1.000000,508.634919,604.659401,223.881231,162.123219,25.229519,
8.000000,56.000000,-65.736982,-1.869908,4.000000,-1.000000,-1.000000,668.818556,392.949745,122.244812,136.558790,12.323594,
8.000000,56.000000,-69.923356,-2.646617,4.000000,-1.000000,-1.000000,0.000881,0.000789,0.000205,0.000116,0.000045,
8.000000,56.000000,-63.901247,-2.723117,3.000000,-1.000000,-1.000000,0.000551,0.000668,0.000369,0.000124,0.000023,
8.000000,56.000000,-68.346011,-3.409556,3.000000,-1.000000,-1.000000,0.001122,0.000967,0.000367,0.000161,0.000021,
8.000000,56.000000,-69.011709,-4.184131,3.000000,-1.000000,-1.000000,6.182162,13.837620,7.730537,2.652639,0.519142,
8.000000,56.000000,-70.406228,-4.639872,4.000000,-1.000000,-1.000000,129.589972,522.219471,345.891112,131.652701,18.932346,
8.000000,56.000000,-55.372825,-5.121353,4.000000,-1.000000,-1.000000,573.251640,494.706084,364.593333,76.736700,14.984581,
8.000000,56.000000,-62.040477,-3.733340,4.000000,-1.000000,-1.000000,610.250083,1067.983390,823.055933,299.581494,109.752214,
8.000000,56.000000,-48.734369,-4.450434,4.000000,-1.000000,-1.000000,0.000511,0.000698,0.000344,0.000142,0.000035,
8.000000,56.000000,-36.348614,-3.720292,4.000000,-1.000000,-1.000000,0.002087,0.001294,0.000351,0.000141,0.000008,
8.000000,56.000000,-13.731530,-3.960530,4.000000,-1.000000,-1.000000,445.949707,186.842240,28.136217,7.292850,0.953187,
8.000000,56.000000,-39.879248,-4.431924,3.000000,-1.000000,-1.000000,22.260444,31.579779,14.018227,13.809372,0.889828,
0.000000,0.000000,-13.672185,-8.915435,4.000000,-1.000000,-1.000000,291.204299,863.653117,444.218282,120.754585,14.160922,
0.000000,0.000000,-29.694457,-5.741275,4.000000,-1.000000,-1.000000,917.977483,990.290229,373.658883,305.684519,87.947643,
0.000000,0.000000,-8.601307,-5.298348,4.000000,-1.000000,-1.000000,549.124214,535.581668,334.073810,100.946890,25.632235,
0.000000,0.000000,-18.191338,-8.312452,4.000000,-1.000000,-1.000000,70.128763,176.452022,112.964267,76.496596,9.514590,
0.000000,0.000000,-18.654585,-7.477865,4.000000,-1.000000,-1.000000,30.686379,109.124160,90.716030,16.136705,3.947486,
0.000000,0.000000,-8.156980,-6.937319,3.000000,-1.000000,-1.000000,234.712532,213.474001,127.884157,72.825071,8.083735,
0.000000,0.000000,1.740101,-7.536149,4.000000,-1.000000,-1.000000,308.746787,198.709475,104.140458,61.589805,14.802602,
0.000000,0.000000,-16.037614,-8.395821,4.000000,-1.000000,-1.000000,198.338983,301.451623,153.588524,97.424781,15.092469,
0.000000,0.000000,28.578148,-7.394522,4.000000,-1.000000,-1.000000,39.764855,85.869254,76.390101,36.646629,6.273311,
0.000000,0.000000,21.704821,-7.897632,4.000000,-1.000000,-1.000000,253.048341,269.639426,200.629012,143.193933,26.147258,
0.000000,0.000000,34.214722,-7.746344,3.000000,-1.000000,-1.000000,288.797151,109.331835,16.999843,3.407276,0.462156,
0.000000,0.000000,43.948608,-9.367240,4.000000,-1.000000,-1.000000,0.000305,0.000418,0.000209,0.000067,0.000026,
0.000000,0.000000,56.974236,-9.013293,3.000000,-1.000000,-1.000000,0.000472,0.000446,0.000201,0.000056,0.000017,
0.000000,0.000000,51.453629,-9.642856,4.000000,-1.000000,-1.000000,6.973662,7.400420,6.378206,2.984089,0.692319,
0.000000,0.000000,65.471185,-9.327812,4.000000,-1.000000,-1.000000,468.981030,605.309888,320.246371,130.253793,60.365662,
0.000000,0.000000,58.465560,-11.177909,4.000000,-1.000000,-1.000000,519.280404,1006.004036,598.133025,324.037342,54.417099,
0.000000,0.000000,70.730761,-10.619841,4.000000,-1.000000,-1.000000,769.839422,884.981628,496.365129,531.963263,70.695453,
0.000000,0.000000,74.333354,-11.699641,4.000000,-1.000000,-1.000000,376.008277,380.681541,289.949142,276.233772,28.426001,
0.000000,0.000000,50.506810,-11.501121,3.000000,-1.000000,-1.000000,478.165382,886.890226,333.875138,211.957111,51.932630,
0.000000,0.000000,76.705925,-12.384280,3.000000,-1.000000,-1.000000,333.343376,523.839155,332.520323,93.021529,16.521078,
0.000000,0.000000,72.150611,-12.455631,3.000000,-1.000000,-1.000000,350.040821,737.109706,572.348522,148.165175,26.862212,
0.000000,0.000000,106.176777,-13.981581,4.000000,-1.000000,-1.000000,1217.097717,1119.417585,492.111370,77.622312,14.510121,
0.000000,0.000000,110.252080,-13.728791,3.000000,-1.000000,-1.000000,2153.527482,1890.018272,921.968985,745.650187,65.033767,
0.000000,0.000000,112.896102,-14.125440,3.000000,-1.000000,-1.000000,1826.236542,1775.302372,726.294412,178.831244,28.057737,
0.000000,0.000000,113.986216,-14.609304,3.000000,-1.000000,-1.000000,80.840705,160.593442,150.657889,98.228795,4.346202,
0.000000,0.000000,113.079053,-14.880637,3.000000,-1.000000,-1.000000,16.724987,22.255541,14.013308,2.232266,0.410484,
0.000000,0.000000,87.558865,-17.630432,3.000000,-1.000000,-1.000000,215.017061,81.930311,40.396891,29.992714,5.291588,
0.000000,0.000000,80.735372,-15.471712,3.000000,-1.000000,-1.000000,277.513767,126.011333,25.767710,24.195853,3.624832,
0.000000,0.000000,85.781738,-22.004632,2.000000,-1.000000,-1.000000,0.000449,0.000474,0.000184,0.000043,0.000012,
0.000000,0.000000,110.728557,-17.459441,2.000000,-1.000000,-1.000000,245.121384,82.610928,7.112328,1.733523,0.380498,
0.000000,0.000000,128.343489,-17.666699,2.000000,-1.000000,-1.000000,232.697843,221.040176,81.970783,24.248512,4.752603,
0.000000,0.000000,130.584081,-17.449589,4.000000,-1.000000,-1.000000,2365.378005,2997.473302,1232.349434,602.170017,81.003916,
0.000000,0.000000,112.370146,-17.746965,4.000000,-1.000000,-1.000000,2528.504577,3637.471602,1736.429142,688.144050,126.121978,
0.000000,0.000000,114.614016,-22.683756,4.000000,-1.000000,-1.000000,1197.452638,1607.230749,679.149740,333.412800,51.029134,
0.000000,0.000000,128.734492,-21.792647,3.000000,-1.000000,-1.000000,304.838341,242.120369,121.144781,78.168140,12.054305,
0.000000,0.000000,137.843426,-22.811206,3.000000,-1.000000,-1.000000,1710.794003,1399.110299,651.895095,526.599254,151.576434,
0.000000,0.000000,107.723885,-20.457204,3.000000,-1.000000,-1.000000,18.114680,28.756234,23.419164,11.377863,3.224446,
0.000000,0.000000,146.043420,-21.291432,3.000000,1.000000,-1.000000,60.593352,23.752679,15.177383,17.129755,6.249049,
0.000000,0.000000,146.904075,-20.861760,4.000000,1.000000,-1.000000,305.129269,62.668171,39.099929,26.052765,7.027597,
0.000000,0.000000,148.517327,-20.364191,3.000000,-1.000000,-1.000000,2293.677989,2996.781917,1461.321588,395.508963,103.687450,
0.000000,0.000000,154.144276,-26.930576,4.000000,-1.000000,-1.000000,1285.103928,3870.840774,2557.385466,1087.163560,170.321532,
0.000000,0.000000,150.474399,-21.611434,4.000000,-1.000000,-1.000000,4503.882761,9133.147354,4230.418750,1124.683136,249.354780,
0.000000,0.000000,148.768699,-19.476789,3.000000,-1.000000,-1.000000,2254.590442,3738.014978,2553.937018,1024.210836,85.189492,
0.000000,0.000000,149.461242,-19.427510,3.000000,-1.000000,-1.000000,516.214998,375.624497,224.893018,85.324954,17.169158,
0.000000,0.000000,152.553485,-19.396482,3.000000,-1.000000,-1.000000,266.994636,203.652715,78.444031,37.788946,3.537839,
0.000000,0.000000,-603.261356,-17.879317,3.000000,-1.000000,-1.000000,1558.094528,1841.620653,932.264104,506.490991,41.754199,
0.000000,0.000000,156.120729,-21.413669,3.000000,-1.000000,-1.000000,2005.669684,3269.174146,1551.738460,644.344611,107.801228,
0.000000,0.000000,-6723.027257,11.877626,3.000000,-1.000000,-1.000000,1951.381997,4138.250947,2137.567576,760.686192,74.100003,
0.000000,0.000000,162.800655,-19.767138,4.000000,-1.000000,-1.000000,3656.831506,4252.649180,1718.701573,275.260057,74.215780,
0.000000,0.000000,162.013232,-19.796251,3.000000,-1.000000,-1.000000,181.161508,56.840358,10.859152,9.890058,3.111544,
0.000000,0.000000,165.619376,-19.579215,3.000000,-1.000000,-1.000000,694.556566,1212.981963,1100.650469,235.451304,61.713099,
0.000000,0.000000,160.946701,-19.564536,3.000000,-1.000000,-1.000000,604.081926,469.298881,162.923160,60.813717,6.820149,
0.000000,0.000000,-23.129816,-20.388376,3.000000,-1.000000,-1.000000,628.408434,615.170301,194.010819,126.663344,28.029805,
0.000000,0.000000,144.102377,-25.519611,4.000000,-1.000000,-1.000000,0.000526,0.001182,0.000586,0.000211,0.000032,
0.000000,0.000000,-140.439385,-28.651135,4.000000,-1.000000,-1.000000,0.001109,0.001445,0.000818,0.000222,0.000037,
0.000000,0.000000,143.713311,-21.893606,4.000000,-1.000000,-1.000000,310.110015,590.398487,437.865281,170.358610,37.126917,
0.000000,0.000000,143.955430,-21.642268,4.000000,-1.000000,-1.000000,1558.386986,2219.544037,893.849125,354.854200,101.863482,
0.000000,0.000000,144.317234,-21.663461,4.000000,-1.000000,-1.000000,989.575150,1706.493751,1286.039147,534.825088,148.473373,
0.000000,0.000000,141.387445,-21.681515,4.000000,-1.000000,-1.000000,394.788957,209.648415,33.963437,11.040405,4.371435,
0.000000,0.000000,-562.743726,-21.237601,4.000000,-1.000000,-1.000000,450.499027,499.839785,374.501424,304.006868,52.432392,
0.000000,0.000000,-2839.290047,-4.410855,3.000000,-1.000000,-1.000000,3214.463350,2673.345734,738.407527,255.381526,39.590124,
0.000000,0.000000,1.208783,-24.373896,4.000000,-1.000000,-1.000000,109.415407,81.045844,52.233846,14.543702,2.846379,
0.000000,0.000000,64.357727,-19.643115,3.000000,-1.000000,-1.000000,0.000501,0.000509,0.000186,0.000127,0.000026,
0.000000,0.000000,-48.723119,-22.557820,3.000000,-1.000000,-1.000000,237.376538,91.759955,12.021425,2.350480,0.297261,
0.000000,0.000000,-213.785243,-19.704584,3.000000,-1.000000,-1.000000,0.000650,0.001010,0.000319,0.000084,0.000015,
0.000000,0.000000,-276.660026,-18.910529,4.000000,-1.000000,-1.000000,0.004306,0.003510,0.002218,0.001147,0.000189,
0.000000,0.000000,88.929583,-27.950969,4.000000,-1.000000,-1.000000,6.414004,8.209935,3.711120,1.321871,0.256993,
0.000000,0.000000,-663.021850,-22.396156,4.000000,-1.000000,-1.000000,36.066008,42.290531,14.195746,9.968454,2.062555,
0.000000,0.000000,-361.548536,-27.301472,4.000000,-1.000000,-1.000000,121.994323,138.842038,104.249103,63.694027,14.314438,
0.000000,0.000000,-811.240118,-25.423322,4.000000,-1.000000,-1.000000,219.054015,231.943737,106.408579,95.783132,12.923766,
0.000000,0.000000,80.503831,-23.404725,4.000000,-1.000000,-1.000000,243.349910,661.198972,458.949756,269.089905,42.919178,
0.000000,0.000000,73.920754,-22.056408,4.000000,-1.000000,-1.000000,531.602078,549.533325,233.682932,82.446525,13.365544,
0.000000,0.000000,81.544586,-20.030281,4.000000,-1.000000,-1.000000,333.348131,495.521597,307.895355,73.324819,15.824176,
0.000000,0.000000,-925.388680,-22.170659,3.000000,-1.000000,-1.000000,661.326159,829.005722,895.930071,565.275573,108.121795,
0.000000,0.000000,-149.806266,-14.793619,3.000000,-1.000000,-1.000000,1358.833978,1135.717974,525.261492,87.043700,20.558167,
0.000000,0.000000,-1298.818976,-7.899639,4.000000,-1.000000,-1.000000,53.189335,53.541394,14.708712,11.020914,2.443084,
0.000000,0.000000,40.972770,-14.449774,4.000000,1.000000,-1.000000,3885.467028,4750.190043,1760.137122,767.433501,97.153267,
0.000000,0.000000,-3900.040404,-11.241033,4.000000,-1.000000,-1.000000,0.012429,0.004721,0.002436,0.001329,0.000389,
0.000000,0.000000,-1137.636176,-15.045890,3.000000,-1.000000,-1.000000,96.501498,201.321105,92.734346,9.445735,1.867815,
0.000000,0.000000,-826.788954,-19.752302,4.000000,-1.000000,-1.000000,1904.732757,4018.211027,2283.082707,391.544882,58.894365,
0.000000,0.000000,-1745.133745,-20.927381,3.000000,-1.000000,-1.000000,193.097228,337.841979,147.429241,17.399822,8.151755,
0.000000,0.000000,33.206257,-20.233554,3.000000,-1.000000,-1.000000,649.737883,893.218041,562.232473,256.465879,41.553458,
0.000000,0.000000,66.382747,-19.427734,4.000000,-1.000000,-1.000000,49.317921,30.502415,12.154100,7.044253,1.531985,
0.000000,0.000000,63.315691,-18.127297,3.000000,1.000000,-1.000000,26.766309,27.102628,10.217866,2.919523,0.136455,
0.000000,0.000000,61.934098,-18.734738,2.000000,1.000000,-1.000000,4.059427,11.847697,14.171328,4.291982,0.687565,
29.000000,50.000000,61.036575,-18.444125,4.000000,1.000000,-1.000000,5.183470,9.239126,6.242874,1.228482,0.145767,
44.000000,57.000000,55.439844,-17.295012,4.000000,1.000000,-1.000000,10.318596,13.381024,11.013518,3.076536,0.336529,
61.000000,35.000000,111.583747,-18.142999,4.000000,1.000000,-1.000000,7.528738,10.437777,6.094119,1.332443,0.237692,
67.000000,21.000000,77.794731,-17.154752,4.000000,1.000000,-1.000000,3.229805,5.365619,3.031453,0.953206,0.113866,
77.000000,35.000000,60.723060,-16.259965,4.000000,1.000000,-1.000000,5.880192,8.660286,3.933276,2.283056,0.278147,
78.000000,10.000000,-3013.521649,-1.716518,4.000000,1.000000,-1.000000,3.989438,10.203345,5.984349,1.205990,0.393063,
78.000000,30.000000,-4281.213001,9.994664,4.000000,1.000000,-1.000000,8.773709,9.987315,3.007880,0.921229,0.206795,
69.000000,50.000000,-1012.698832,-20.163435,4.000000,1.000000,-1.000000,2.320755,5.220069,4.818560,1.114450,0.235247,
51.000000,38.000000,55.214909,-13.309189,4.000000,1.000000,-1.000000,3.286388,4.830548,3.206191,1.102040,0.183044,
56.000000,69.000000,-1746.831143,-8.273024,3.000000,1.000000,-1.000000,3.195434,5.482187,2.951194,0.788186,0.078282,
80.000000,74.000000,56.248345,-11.903552,4.000000,1.000000,-1.000000,2.637166,5.996017,3.250184,1.068034,0.110918,
91.000000,48.000000,61.561884,-12.059967,4.000000,1.000000,-1.000000,5.482759,6.871712,3.403974,1.391735,0.176258,
97.000000,47.000000,59.792725,-11.185519,3.000000,1.000000,-1.000000,3.355199,7.341856,6.892119,1.209035,0.332720,
74.000000,30.000000,-109.039123,-10.213098,4.000000,1.000000,-1.000000,2.819897,5.980061,3.366402,0.873100,0.050396,
64.000000,30.000000,-2218.802998,-16.061474,2.000000,1.000000,-1.000000,4.260336,5.776976,3.352472,1.590439,0.310087,
69.000000,40.000000,75.318601,-9.105888,4.000000,1.000000,-1.000000,3.678356,6.232168,3.921163,0.821942,0.074262,
77.000000,37.000000,66.887715,-7.235450,3.000000,1.000000,-1.000000,1.440822,4.796532,2.991165,1.234680,0.150972,
83.000000,47.000000,-3106.702938,-2.670187,3.000000,1.000000,-1.000000,1.797130,2.920768,2.135010,0.975494,0.139867,
78.000000,61.000000,124.536716,-8.083531,3.000000,1.000000,-1.000000,3.381524,5.013986,1.949092,1.019119,0.147008,
88.000000,50.000000,-1454.175971,-6.212606,3.000000,1.000000,-1.000000,2.720792,6.778171,6.269618,2.464446,0.198873,
77.000000,53.000000,124.881726,-7.218696,4.000000,1.000000,-1.000000,5.407491,9.743599,4.792762,1.052833,0.126433,
78.000000,63.000000,-2932.442614,-6.579599,3.000000,1.000000,-1.000000,4.504745,6.270153,3.341541,1.148375,0.206785,
84.000000,48.000000,119.390079,-4.809616,4.000000,1.000000,-1.000000,3.981338,5.899147,3.313838,0.921703,0.049789,
84.000000,50.000000,143.434885,-5.499315,4.000000,1.000000,-1.000000,1.943278,2.644059,2.347688,0.737615,0.089311,
91.000000,60.000000,141.255757,-6.896079,4.000000,1.000000,-1.000000,4.336897,6.493696,3.441249,1.173653,0.148596,
80.000000,56.000000,139.081091,-6.338696,4.000000,1.000000,-1.000000,5.504196,3.685703,1.685522,0.935707,0.170044,
64.000000,47.000000,144.137191,-4.782764,4.000000,1.000000,-1.000000,1.821192,3.209369,1.817332,0.583210,0.115917,
61.000000,67.000000,149.913429,-4.467208,4.000000,1.000000,-1.000000,5.060947,7.534464,2.923586,1.614685,0.080457,
61.000000,84.000000,145.235092,-4.056500,4.000000,1.000000,-1.000000,6.223944,12.228583,6.602764,1.070404,0.123725,
80.000000,78.000000,142.875189,-4.033622,4.000000,1.000000,-1.000000,2.021440,4.370932,3.400607,0.851635,0.060980,
94.000000,83.000000,-453.056463,-1.711847,4.000000,1.000000,-1.000000,1.787381,4.367707,3.083687,0.535751,0.056598,
88.000000,81.000000,70.177055,-4.330433,4.000000,1.000000,-1.000000,0.622722,2.097807,3.069073,1.523507,0.285088,
93.000000,67.000000,-3571.239134,-8.432383,4.000000,1.000000,-1.000000,1.526652,3.508900,2.700648,0.902772,0.225063,
88.000000,57.000000,154.032002,-5.389607,2.000000,1.000000,-1.000000,3.744541,5.707372,2.181499,0.520957,0.065081,
87.000000,60.000000,157.856432,-2.542659,4.000000,1.000000,-1.000000,0.755059,1.850965,1.152715,0.462385,0.111055,
91.000000,53.000000,155.268840,-1.999241,2.000000,1.000000,-1.000000,2.958437,3.767951,2.655417,0.937207,0.176774,
90.000000,38.000000,157.228560,-1.458383,4.000000,1.000000,-1.000000,1.229411,4.749761,3.120612,1.440700,0.119173,
84.000000,44.000000,143.796872,-1.500982,4.000000,1.000000,-1.000000,2.055670,4.002279,2.210240,0.485309,0.045755,
75.000000,43.000000,157.829979,-0.826719,4.000000,1.000000,-1.000000,2.354833,4.154724,2.567934,0.867905,0.096443,
61.000000,60.000000,157.553526,-0.551453,4.000000,1.000000,-1.000000,2.025165,4.031109,2.466689,0.635485,0.058654,
63.000000,88.000000,160.292519,-0.142164,4.000000,1.000000,-1.000000,0.843421,3.260928,2.012624,0.786514,0.071098,
66.000000,93.000000,128.267704,-5.262802,4.000000,1.000000,-1.000000,0.931354,3.059526,2.334597,0.699420,0.061596,
64.000000,74.000000,128.112567,-1.189995,4.000000,1.000000,-1.000000,3.932210,6.474486,3.239347,0.963732,0.112805,
64.000000,56.000000,123.677786,-4.087232,4.000000,1.000000,-1.000000,2.172662,2.838288,1.779781,0.582898,0.182008,
78.000000,37.000000,112.788618,1.153906,4.000000,1.000000,-1.000000,1.413981,4.491595,2.438804,0.658028,0.066835,
78.000000,47.000000,119.353449,-2.188236,4.000000,1.000000,-1.000000,2.301059,2.884296,1.982835,0.704331,0.140901,
90.000000,70.000000,147.288309,-4.225002,4.000000,1.000000,-1.000000,2.093681,2.922760,1.545086,0.568540,0.114170,
94.000000,78.000000,-136.117836,-8.883056,4.000000,1.000000,-1.000000,1.908298,5.123724,3.296789,0.930829,0.150070,
75.000000,87.000000,-1257.790747,14.855765,3.000000,1.000000,-1.000000,1.488224,2.837979,2.281898,0.588747,0.103548,
75.000000,88.000000,150.117533,-5.755728,4.000000,1.000000,-1.000000,3.221689,6.113677,3.900558,1.663269,0.350077,
78.000000,94.000000,154.202773,5.157696,4.000000,1.000000,-1.000000,1.959727,4.182235,1.949404,0.734441,0.091256,
64.000000,88.000000,155.708427,0.734345,2.000000,1.000000,-1.000000,0.811787,1.208122,1.316838,0.754969,0.084998,
66.000000,83.000000,154.267150,0.836470,4.000000,1.000000,-1.000000,2.837288,3.959639,2.162850,0.744063,0.262600,
75.000000,64.000000,-2077.643983,-4.773314,4.000000,1.000000,-1.000000,2.770731,6.164983,3.659305,1.653676,0.169418,
54.000000,61.000000,155.252003,-0.159594,4.000000,1.000000,-1.000000,2.014101,4.412005,2.558456,0.958440,0.230115,
69.000000,74.000000,-351.231773,1.676155,4.000000,1.000000,-1.000000,2.370693,5.407081,2.261687,0.834030,0.085640,
70.000000,69.000000,157.044715,2.012932,4.000000,1.000000,-1.000000,2.230973,3.217969,1.772168,1.134711,0.111010,
69.000000,83.000000,148.894535,1.691915,4.000000,1.000000,-1.000000,0.944121,1.121652,1.540675,0.983587,0.099066,
84.000000,81.000000,108.653277,-0.893056,4.000000,1.000000,-1.000000,1.327153,2.896205,2.039521,1.155625,0.257034,
81.000000,60.000000,115.541317,1.969075,4.000000,1.000000,-1.000000,2.007968,3.155454,1.926638,0.679350,0.056874,
84.000000,69.000000,135.728914,-3.162292,4.000000,1.000000,-1.000000,2.060986,6.534242,4.187376,0.957495,0.082515,
78.000000,56.000000,150.484263,-0.390871,3.000000,1.000000,-1.000000,2.101918,4.547051,3.206106,0.742163,0.069248,
75.000000,56.000000,128.898035,-4.869664,4.000000,1.000000,-1.000000,1.116948,1.657630,1.060928,0.637687,0.089695,
77.000000,83.000000,82.709438,1.222146,4.000000,1.000000,-1.000000,2.324258,3.474980,3.021714,0.810716,0.110890,
81.000000,84.000000,139.914984,-1.795115,4.000000,1.000000,-1.000000,1.909735,4.200255,2.677358,0.540920,0.131271,
94.000000,90.000000,108.971430,0.949503,4.000000,1.000000,-1.000000,3.126411,5.582156,2.618386,0.917723,0.134745,
97.000000,100.000000,127.893142,-1.199240,4.000000,1.000000,-1.000000,8.166573,5.659449,2.117038,1.209800,0.056004,
97.000000,74.000000,118.931816,-2.031231,4.000000,1.000000,-1.000000,2.702478,2.895262,1.441367,0.917222,0.209876,
91.000000,80.000000,116.856082,-1.496099,2.000000,1.000000,-1.000000,1.592450,2.117022,0.874988,0.357638,0.062459,
80.000000,81.000000,112.337716,1.137905,4.000000,1.000000,-1.000000,2.920645,4.824190,2.144999,0.761525,0.090333,
74.000000,64.000000,118.092294,0.304602,3.000000,1.000000,-1.000000,0.644443,1.358873,1.632784,0.638343,0.139901,
69.000000,81.000000,97.528718,0.728055,4.000000,1.000000,-1.000000,0.931087,3.528344,2.446071,1.235426,0.185027,
67.000000,66.000000,79.951814,0.984210,4.000000,1.000000,-1.000000,2.119480,4.157935,3.041602,0.471870,0.074210,
69.000000,66.000000,48.207685,0.902387,2.000000,1.000000,-1.000000,2.811684,3.085966,1.416983,0.979579,0.094846,
64.000000,77.000000,58.592062,1.169483,2.000000,1.000000,-1.000000,4.829679,2.958674,1.486893,0.905295,0.105203,
80.000000,81.000000,33.532731,1.004130,4.000000,1.000000,-1.000000,2.181483,3.116918,1.976584,0.558973,0.119075,
70.000000,81.000000,52.059740,-0.869636,4.000000,1.000000,-1.000000,2.788510,4.259989,2.247355,0.858215,0.143399,
67.000000,78.000000,-15.403640,-1.629137,4.000000,1.000000,-1.000000,2.095912,3.511997,1.977166,0.831714,0.108274,
78.000000,53.000000,39.183900,0.809748,4.000000,1.000000,-1.000000,1.592192,3.351232,1.979159,1.038132,0.131992,
61.000000,48.000000,36.933664,0.749142,4.000000,1.000000,-1.000000,3.699070,6.369408,2.910940,1.048268,0.202007,
56.000000,63.000000,-40.009909,0.896447,4.000000,1.000000,-1.000000,2.877902,2.891895,1.281684,0.507967,0.225429,
