Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
50.000000,27.000000,36.729959,19.575664,3.000000,1.000000,-1.000000,15.040999,17.069089,8.147442,9.034036,2.341283,
51.000000,20.000000,64.304912,20.464084,3.000000,1.000000,-1.000000,16.301427,15.908250,5.267561,6.063913,1.169805,
47.000000,20.000000,70.091287,19.082363,3.000000,1.000000,-1.000000,15.023061,24.718330,9.142119,5.325799,0.670899,
54.000000,26.000000,67.201361,17.179070,3.000000,1.000000,-1.000000,2.175704,4.083274,3.850282,3.414902,0.720313,
57.000000,21.000000,67.265359,21.914763,3.000000,1.000000,-1.000000,17.907266,15.404686,5.022791,3.850791,0.732926,
60.000000,30.000000,86.298126,21.623208,3.000000,1.000000,-1.000000,9.935293,9.693034,5.028374,4.993628,0.925846,
66.000000,24.000000,84.215752,21.939296,3.000000,1.000000,-1.000000,8.182925,9.464844,4.320586,4.623577,0.963227,
56.000000,13.000000,88.271990,21.854323,3.000000,1.000000,-1.000000,15.109069,15.326047,13.529840,10.879372,1.933674,
67.000000,26.000000,91.506666,22.371088,3.000000,1.000000,-1.000000,2.615747,4.370705,3.631840,1.938592,0.169514,
77.000000,29.000000,85.613695,21.900946,3.000000,1.000000,-1.000000,31.180520,29.081582,18.001018,8.832168,2.417629,
74.000000,27.000000,90.047275,21.449097,3.000000,1.000000,-1.000000,19.223667,17.900801,7.301346,1.193019,0.363235,
66.000000,27.000000,84.866238,22.480816,3.000000,1.000000,-1.000000,15.266803,14.212565,2.267942,2.715667,0.211981,
53.000000,13.000000,84.046847,21.533462,3.000000,1.000000,-1.000000,3.512766,6.918594,4.284646,1.735071,0.485144,
38.000000,1.000000,80.850017,23.042243,3.000000,1.000000,-1.000000,10.132250,7.304591,2.099187,1.296747,0.282893,
37.000000,1.000000,95.184697,22.582474,3.000000,1.000000,-1.000000,6.626331,11.529588,7.200333,2.630384,0.437050,
50.000000,16.000000,96.304283,23.309139,3.000000,1.000000,-1.000000,6.984719,10.340814,4.589876,2.193136,0.616662,
60.000000,20.000000,83.778872,22.561287,4.000000,1.000000,-1.000000,2.895157,4.984640,3.553032,1.440795,0.453167,
67.000000,37.000000,77.016855,20.341870,4.000000,1.000000,-1.000000,9.431919,10.615382,3.190526,1.189593,0.101698,
67.000000,35.000000,84.855237,23.884984,3.000000,1.000000,-1.000000,12.092556,18.140199,7.679633,3.767189,0.609160,
57.000000,23.000000,90.466012,23.198300,4.000000,1.000000,-1.000000,8.445043,9.200814,4.189675,3.793945,0.561943,
47.000000,29.000000,95.953382,24.351000,4.000000,1.000000,-1.000000,15.945503,14.687727,7.395266,3.009405,0.538571,
53.000000,29.000000,89.165539,22.960348,3.000000,1.000000,-1.000000,10.910092,20.015829,8.140843,5.547249,0.861558,
54.000000,29.000000,104.946687,23.192469,3.000000,1.000000,-1.000000,12.246405,10.521968,5.614751,7.118585,0.915252,
57.000000,48.000000,80.537576,23.659555,3.000000,1.000000,-1.000000,8.612852,9.407767,4.904814,2.331023,0.495912,
61.000000,38.000000,96.239537,23.966440,3.000000,1.000000,-1.000000,3.440019,9.165545,8.714816,5.544931,0.490316,
