Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
34.000000,17.000000,-30.389255,0.505859,2.000000,1.000000,-1.000000,3.224120,4.203312,2.024061,0.837246,0.082097,
29.000000,21.000000,-28.509602,-0.228864,2.000000,1.000000,-1.000000,5.411550,5.621955,2.438474,2.525905,0.329032,
51.000000,24.000000,-25.208995,-1.356411,2.000000,1.000000,-1.000000,6.474721,7.759517,7.725214,4.301912,2.299457,
61.000000,37.000000,-24.924573,-0.902834,2.000000,1.000000,-1.000000,10.450691,9.203839,6.234201,5.018484,0.615328,
64.000000,37.000000,-24.141453,-3.259679,2.000000,1.000000,-1.000000,3.165595,2.937589,1.098016,0.469405,0.052348,
67.000000,44.000000,-33.887280,0.270888,2.000000,1.000000,-1.000000,3.400017,6.050446,4.811013,1.500285,0.282532,
56.000000,47.000000,-32.090296,-1.081846,2.000000,1.000000,-1.000000,11.472387,13.652819,12.208704,7.815348,1.293097,
67.000000,38.000000,-24.092933,-0.160734,2.000000,1.000000,-1.000000,3.302129,3.425261,1.267424,0.508066,0.107714,
75.000000,38.000000,-55.185849,0.456219,2.000000,1.000000,-1.000000,0.643389,0.640147,0.415036,0.273410,0.076917,
74.000000,41.000000,-28.561090,-1.432381,2.000000,1.000000,-1.000000,7.246056,11.790911,9.635449,4.553355,0.791851,
53.000000,47.000000,-46.445308,0.126118,2.000000,1.000000,-1.000000,4.109890,6.045642,5.327246,2.876751,0.924986,
37.000000,44.000000,-37.613748,-0.750951,2.000000,1.000000,-1.000000,5.050282,10.374106,9.694982,5.095268,0.920063,
21.000000,30.000000,-25.637197,-1.031187,2.000000,1.000000,-1.000000,0.910856,1.476605,0.629529,0.760719,0.083734,
26.000000,24.000000,-34.799107,-0.165458,2.000000,1.000000,-1.000000,2.567384,3.167890,1.867475,1.028626,0.270867,
27.000000,13.000000,-36.292780,-0.338281,2.000000,1.000000,-1.000000,1.966563,3.445046,2.105036,0.868712,0.105684,
47.000000,16.000000,-44.421650,-0.313319,2.000000,1.000000,-1.000000,11.762466,14.829513,11.457381,8.059272,1.591157,
60.000000,34.000000,-37.676385,-0.556498,2.000000,1.000000,-1.000000,0.867437,2.056440,1.335281,0.621659,0.066226,
56.000000,23.000000,-38.707472,-3.423792,2.000000,1.000000,-1.000000,1.608063,3.833559,2.925774,0.898524,0.085530,
77.000000,26.000000,-93.620552,-2.155405,2.000000,1.000000,-1.000000,2.562442,1.788900,1.317553,1.081935,0.155327,
74.000000,29.000000,-39.597409,-1.302681,2.000000,1.000000,-1.000000,25.014139,21.890460,13.560685,7.118997,1.158976,
50.000000,11.000000,-63.631516,-2.869741,1.000000,1.000000,-1.000000,1.155067,1.853644,1.189570,0.693874,0.081953,
53.000000,23.000000,-53.556029,-1.870402,1.000000,1.000000,-1.000000,11.198966,8.455627,5.809746,5.041087,1.072734,
44.000000,29.000000,-52.627521,-3.758335,2.000000,1.000000,-1.000000,2.973060,3.624108,2.136150,0.551980,0.111727,
40.000000,34.000000,-50.685676,-3.941205,2.000000,1.000000,-1.000000,10.575301,10.735819,8.004630,6.771747,1.496910,
56.000000,40.000000,-62.054883,-2.188827,2.000000,1.000000,-1.000000,11.199832,13.741709,9.321584,3.825328,1.389152,
48.000000,34.000000,-52.035374,-9.321649,2.000000,1.000000,-1.000000,3.475620,4.463189,2.540895,0.898671,0.171151,
50.000000,29.000000,-47.407458,-3.688928,2.000000,1.000000,-1.000000,14.971000,15.391884,8.486006,3.342673,1.108346,
35.000000,10.000000,-49.085818,-3.741484,2.000000,1.000000,-1.000000,8.234779,9.052922,6.827484,4.189125,0.715807,
30.000000,13.000000,-51.972959,-2.430762,2.000000,1.000000,-1.000000,3.578964,6.700357,4.497229,2.973066,0.594671,
24.000000,10.000000,-48.357117,-5.161079,2.000000,1.000000,-1.000000,1.159925,2.953222,1.422514,0.389957,0.061715,
27.000000,14.000000,-50.310420,-2.102433,2.000000,1.000000,-1.000000,2.847446,4.657198,4.432958,3.738400,0.332393,
26.000000,13.000000,-43.706631,-1.643368,2.000000,1.000000,-1.000000,9.252808,8.274581,6.069581,4.971467,1.318904,
16.000000,8.000000,-43.252319,-3.792605,2.000000,1.000000,-1.000000,0.989818,2.070071,2.281213,0.849555,0.258918,
23.000000,3.000000,-37.682827,-2.302005,2.000000,1.000000,-1.000000,12.903627,13.534924,7.820039,5.170727,2.301755,
26.000000,1.000000,-33.961201,-3.377107,2.000000,1.000000,-1.000000,4.570997,4.216737,1.469259,0.922313,0.129325,
47.000000,14.000000,-28.776774,-2.087343,2.000000,1.000000,-1.000000,3.587417,2.405865,1.673427,0.790209,0.190240,
56.000000,30.000000,-24.993177,-2.033455,2.000000,1.000000,-1.000000,12.360210,8.141319,5.735561,4.492585,1.375882,
53.000000,35.000000,-26.361881,-2.273754,2.000000,1.000000,-1.000000,6.883185,2.542407,2.374971,2.524925,0.322039,
44.000000,38.000000,-25.881056,-3.270007,2.000000,1.000000,-1.000000,2.186712,3.912662,2.552182,1.351146,0.227810,
37.000000,34.000000,-29.777192,-3.762580,2.000000,1.000000,-1.000000,7.446202,7.386029,8.498615,5.580589,1.284678,
47.000000,30.000000,-14.960316,-3.619933,2.000000,1.000000,-1.000000,11.573039,15.834639,14.682667,10.976747,2.045586,
47.000000,43.000000,-16.417314,-3.216047,2.000000,1.000000,-1.000000,1.072570,1.860055,1.630056,0.491932,0.074573,
53.000000,38.000000,-20.403703,-3.509431,2.000000,1.000000,-1.000000,1.386947,1.756790,0.943983,0.426492,0.091748,
60.000000,47.000000,-21.690863,-7.613187,2.000000,1.000000,-1.000000,1.085373,1.693599,1.288947,0.394072,0.051125,
74.000000,47.000000,-27.198791,-3.456533,2.000000,1.000000,-1.000000,12.626272,7.409097,5.998866,3.595936,1.467012,
74.000000,41.000000,-43.990504,-3.702107,2.000000,1.000000,-1.000000,4.548925,6.965050,6.247749,4.588573,0.758021,
61.000000,47.000000,-32.749222,-5.155111,2.000000,1.000000,-1.000000,1.516616,3.049875,1.471077,0.637035,0.160643,
57.000000,44.000000,-35.246720,-5.163648,2.000000,1.000000,-1.000000,5.531659,7.544576,3.925301,2.573349,0.462242,
35.000000,30.000000,-30.664989,-3.600098,2.000000,1.000000,-1.000000,1.853102,2.182464,1.217166,0.366644,0.018699,
54.000000,35.000000,-34.567227,-7.481748,2.000000,1.000000,-1.000000,20.146132,20.013904,9.800884,5.536606,1.297661,
57.000000,26.000000,-43.067327,-8.522372,2.000000,1.000000,-1.000000,0.923279,1.531703,1.337033,0.463444,0.122638,
66.000000,30.000000,-72.265068,-3.639330,2.000000,1.000000,-1.000000,15.127193,17.654288,17.974085,7.393273,2.440864,
60.000000,43.000000,-24.259432,-2.967533,2.000000,1.000000,-1.000000,2.937024,3.122076,1.455940,0.454246,0.068894,
50.000000,40.000000,-20.346854,-3.474420,2.000000,1.000000,-1.000000,6.728175,3.736393,2.765770,2.323683,0.270436,
44.000000,41.000000,-21.988547,-4.338143,2.000000,1.000000,-1.000000,2.383123,2.684082,0.947136,0.742572,0.094602,
40.000000,24.000000,-31.667011,-5.361665,1.000000,1.000000,-1.000000,10.299275,7.481028,3.556449,3.749473,0.731410,
57.000000,21.000000,-18.734174,-5.066943,2.000000,1.000000,-1.000000,7.896492,8.305430,7.139521,5.029190,1.089524,
60.000000,23.000000,-48.155033,-4.919162,2.000000,1.000000,-1.000000,2.942127,2.934031,1.200364,0.882753,0.173779,
61.000000,26.000000,-28.532152,-7.736236,2.000000,1.000000,-1.000000,0.643352,1.754878,1.328773,0.366302,0.101478,
60.000000,41.000000,-29.171269,-3.650003,2.000000,1.000000,-1.000000,2.996338,8.646441,8.616064,4.198648,0.797715,
54.000000,44.000000,-29.518516,-4.430783,2.000000,1.000000,-1.000000,14.967526,13.354481,7.937163,6.004086,1.026166,
44.000000,38.000000,-27.178682,-3.137412,2.000000,1.000000,-1.000000,9.945615,12.733591,9.178457,5.112064,1.283341,
56.000000,40.000000,-30.839555,-3.849300,2.000000,1.000000,-1.000000,6.552554,9.084690,6.054617,3.170615,0.732658,
48.000000,27.000000,-61.571423,-6.095421,2.000000,1.000000,-1.000000,1.960811,2.061133,1.671521,0.537073,0.040338,
54.000000,37.000000,-32.994504,-6.782890,2.000000,1.000000,-1.000000,3.843164,5.746550,4.415719,4.910473,1.050465,
57.000000,47.000000,-36.320976,-3.465345,2.000000,1.000000,-1.000000,4.779213,7.645871,6.485174,4.967658,1.209661,
48.000000,43.000000,-32.069754,-3.610413,2.000000,1.000000,-1.000000,6.179312,5.161659,3.236466,1.430670,0.216914,
51.000000,48.000000,-32.712330,-3.680209,2.000000,1.000000,-1.000000,7.513320,5.691095,5.194020,3.307554,0.654185,
41.000000,34.000000,-31.255789,-5.143597,2.000000,1.000000,-1.000000,9.977271,6.469053,2.279228,3.394844,0.714462,
38.000000,29.000000,-42.083378,-4.826984,2.000000,1.000000,-1.000000,14.753732,11.583167,7.320627,6.635161,1.111642,
40.000000,29.000000,-23.816952,-3.528579,2.000000,1.000000,-1.000000,19.894681,21.956364,9.886723,5.138810,0.977939,
34.000000,29.000000,-27.867520,-3.852781,2.000000,1.000000,-1.000000,8.663519,11.481492,8.176993,4.064749,1.087660,
24.000000,34.000000,-21.804489,-3.558213,2.000000,1.000000,-1.000000,7.374569,12.337572,12.698431,6.268496,0.887752,
29.000000,37.000000,-24.383893,-3.795058,2.000000,1.000000,-1.000000,3.106631,7.068443,10.275575,5.673634,1.148010,
21.000000,35.000000,-19.540098,-2.953278,2.000000,1.000000,-1.000000,1.313276,3.376065,2.692535,0.834073,0.170554,
30.000000,48.000000,-18.427166,-3.720947,3.000000,1.000000,-1.000000,6.281972,19.704899,17.410701,7.406802,2.820685,
44.000000,51.000000,-26.643451,-8.725076,2.000000,1.000000,-1.000000,0.802704,1.535704,1.463871,0.767526,0.181049,
37.000000,48.000000,-12.242961,-2.363694,2.000000,1.000000,-1.000000,5.124095,4.181940,6.323112,5.964298,0.946393,
56.000000,47.000000,-14.145355,-4.589408,2.000000,1.000000,-1.000000,2.931220,2.105930,0.936576,0.759957,0.096239,
50.000000,40.000000,-4.559351,-2.010834,2.000000,1.000000,-1.000000,1.087414,2.635931,0.886491,0.340762,0.134653,
63.000000,38.000000,-5.424516,-2.295778,2.000000,1.000000,-1.000000,3.905704,5.683769,3.619638,2.350018,0.357176,
56.000000,38.000000,-2.085774,-4.982232,2.000000,1.000000,-1.000000,3.973028,8.164885,8.355166,3.989236,1.362708,
53.000000,44.000000,-9.276988,-1.712945,2.000000,1.000000,-1.000000,24.207623,23.675027,13.618090,9.387419,1.454031,
51.000000,37.000000,1.602050,-2.875227,2.000000,1.000000,-1.000000,1.930941,1.709624,0.829737,0.533032,0.103846,
48.000000,41.000000,-41.008426,-1.764764,2.000000,1.000000,-1.000000,22.939587,16.267224,6.376691,4.306272,1.012629,
40.000000,37.000000,5.270606,-1.856067,2.000000,1.000000,-1.000000,3.693716,3.823401,2.070656,1.119198,0.404086,
26.000000,37.000000,2.569046,-2.102495,2.000000,1.000000,-1.000000,25.473497,15.677770,10.161215,7.924636,1.933842,
23.000000,30.000000,-20.750177,-3.538749,2.000000,1.000000,-1.000000,7.767254,15.101535,20.768355,8.587933,1.963272,
10.000000,30.000000,5.215075,-2.723333,2.000000,1.000000,-1.000000,3.538774,3.965889,1.862185,0.691477,0.098217,
26.000000,38.000000,0.671336,-2.009428,2.000000,1.000000,-1.000000,7.069160,4.492162,3.548109,2.102423,0.781762,
34.000000,35.000000,4.891456,-3.096145,3.000000,1.000000,-1.000000,17.416999,12.839482,10.811772,8.918573,1.582077,
43.000000,21.000000,-5.284209,-2.647889,2.000000,1.000000,-1.000000,0.695687,1.174333,0.484742,0.328182,0.066276,
48.000000,21.000000,-5.880605,-2.235171,2.000000,1.000000,-1.000000,0.925264,1.889694,1.141436,0.436703,0.049281,
53.000000,26.000000,-3.646450,-3.939342,2.000000,1.000000,-1.000000,11.770030,13.777700,12.553662,8.108567,1.675075,
54.000000,27.000000,-8.121895,-1.910818,4.000000,1.000000,-1.000000,0.346481,1.043359,0.784131,0.219601,0.072925,
57.000000,51.000000,-5.378166,-1.482906,2.000000,1.000000,-1.000000,3.318647,7.375927,7.721380,5.014275,1.041853,
54.000000,44.000000,-4.567041,-2.011499,2.000000,1.000000,-1.000000,2.538630,2.092014,1.004785,0.533729,0.070848,
53.000000,41.000000,-25.226163,-1.350483,2.000000,1.000000,-1.000000,10.656248,15.854527,8.484463,5.925647,1.028051,
48.000000,37.000000,-1.056707,-1.333097,2.000000,1.000000,-1.000000,2.886535,3.834203,1.909432,0.597715,0.104728,
37.000000,29.000000,-5.409931,-2.673546,2.000000,1.000000,-1.000000,9.833740,15.613757,8.717157,3.497057,0.694107,
34.000000,27.000000,-2.882685,-1.511553,2.000000,1.000000,-1.000000,11.205012,14.431434,8.426782,6.839951,1.071117,
17.000000,21.000000,-0.229776,-1.066430,2.000000,1.000000,-1.000000,5.004670,6.651290,1.906292,1.078532,0.187013,
34.000000,27.000000,-1.031998,-1.079688,2.000000,1.000000,-1.000000,1.387345,1.709911,1.204591,0.626670,0.191104,
35.000000,23.000000,3.147657,-1.643892,2.000000,1.000000,-1.000000,13.506863,11.863381,5.346414,5.218660,1.275807,
40.000000,29.000000,-5.675201,-3.018200,2.000000,1.000000,-1.000000,13.721459,11.245194,3.873831,3.430072,0.343602,
47.000000,24.000000,-4.654485,-2.228160,2.000000,1.000000,-1.000000,1.720345,1.843859,0.736202,0.523638,0.087177,
43.000000,17.000000,2.289590,-3.902526,2.000000,1.000000,-1.000000,12.188236,10.948546,6.972754,4.221557,0.867292,
37.000000,21.000000,0.910233,-2.071875,2.000000,1.000000,-1.000000,19.848666,16.994083,12.066379,8.680609,1.667073,
38.000000,16.000000,3.930458,-1.680923,2.000000,1.000000,-1.000000,5.976084,6.066456,4.422125,3.073682,0.567850,
37.000000,26.000000,-6.244827,-2.585403,2.000000,1.000000,-1.000000,5.540780,8.578520,5.607853,3.961870,0.919193,
26.000000,30.000000,4.444795,-1.954542,2.000000,1.000000,-1.000000,8.257961,6.953335,5.279582,4.746690,1.228252,
34.000000,27.000000,0.654124,-1.351333,2.000000,1.000000,-1.000000,1.411530,2.348375,1.669760,0.668242,0.108215,
37.000000,34.000000,-8.759015,-4.287808,4.000000,1.000000,-1.000000,12.154315,13.097557,12.221039,6.127688,1.125991,
47.000000,29.000000,6.217799,-1.862550,2.000000,1.000000,-1.000000,4.493196,7.870358,7.595274,5.552107,0.842244,
44.000000,24.000000,6.071984,-1.583017,2.000000,1.000000,-1.000000,2.549785,1.598667,0.677908,0.356012,0.034431,
53.000000,29.000000,-1.213149,-2.614051,2.000000,1.000000,-1.000000,7.054405,6.312590,6.234357,3.862744,0.479470,
43.000000,26.000000,-36.037871,-0.383991,2.000000,1.000000,-1.000000,5.276917,12.553591,7.518280,4.440684,0.851326,
38.000000,35.000000,13.853529,-0.371362,2.000000,1.000000,-1.000000,1.883916,3.098294,2.214356,0.950104,0.170313,
53.000000,37.000000,9.277125,-0.998882,2.000000,1.000000,-1.000000,12.996790,8.824428,6.328142,6.410103,1.445936,
48.000000,40.000000,14.688027,0.108767,4.000000,1.000000,-1.000000,1.508738,2.838612,1.817106,0.665569,0.116593,
66.000000,38.000000,11.990268,-2.496587,2.000000,1.000000,-1.000000,19.993539,16.307813,11.844165,7.601502,1.304715,
60.000000,29.000000,7.101686,0.277978,2.000000,1.000000,-1.000000,4.397336,4.950665,1.463496,1.165352,0.308544,
61.000000,44.000000,5.161266,-0.050197,2.000000,1.000000,-1.000000,5.191991,3.814263,2.373677,1.410881,0.173045,
70.000000,44.000000,3.552703,-1.454750,2.000000,1.000000,-1.000000,3.739854,6.009321,5.768049,3.714772,0.639133,
63.000000,44.000000,2.130525,0.460122,4.000000,1.000000,-1.000000,12.516644,6.975727,2.684686,2.009400,0.184902,
63.000000,48.000000,-1.731772,0.485238,2.000000,1.000000,-1.000000,6.067617,10.797831,11.018061,5.828042,0.930724,
51.000000,37.000000,-2.176298,-3.781259,2.000000,1.000000,-1.000000,11.493450,7.485002,6.375792,7.655755,0.917771,
43.000000,17.000000,-0.502294,0.580969,2.000000,1.000000,-1.000000,1.844394,5.826021,3.792452,1.559102,0.465581,
29.000000,7.000000,-5.301450,0.598138,2.000000,1.000000,-1.000000,1.403760,2.304602,1.914186,0.770278,0.124590,
44.000000,4.000000,-4.024896,-1.011827,2.000000,1.000000,-1.000000,23.010616,10.055180,12.876941,7.575934,1.904274,
40.000000,11.000000,-3.584847,0.421868,2.000000,1.000000,-1.000000,2.192457,3.314651,2.112761,0.686085,0.151472,
35.000000,34.000000,-6.763687,0.771867,2.000000,1.000000,-1.000000,4.740991,9.690430,5.937943,2.601490,0.574833,
51.000000,41.000000,1.489379,0.155644,2.000000,1.000000,-1.000000,3.303447,8.329334,5.091812,1.791141,0.398820,
38.000000,38.000000,-22.143517,0.528696,2.000000,1.000000,-1.000000,2.268958,5.658802,4.467446,2.441073,0.351066,
50.000000,35.000000,-13.411702,0.760717,2.000000,1.000000,-1.000000,10.279487,11.704846,9.787456,4.912017,1.219072,
56.000000,34.000000,-20.269594,0.160653,2.000000,1.000000,-1.000000,1.476810,2.171269,0.991037,0.548920,0.074012,
60.000000,40.000000,-23.516538,0.849453,3.000000,1.000000,-1.000000,12.035590,15.565718,8.037097,4.441028,1.407854,
54.000000,47.000000,-15.177491,-1.302630,2.000000,1.000000,-1.000000,1.105113,1.960443,1.236003,0.343552,0.117256,
60.000000,50.000000,-17.534400,1.048051,2.000000,1.000000,-1.000000,1.404202,1.373111,0.758059,1.414383,0.343763,
60.000000,40.000000,-23.000003,0.776917,2.000000,1.000000,-1.000000,8.707180,7.767052,4.746566,2.665765,0.433314,
44.000000,37.000000,-18.462695,0.446463,2.000000,1.000000,-1.000000,13.436192,16.630536,9.571316,6.431927,1.317302,
54.000000,27.000000,-21.462834,-3.015879,2.000000,1.000000,-1.000000,4.622389,6.359229,7.500603,3.138443,0.695653,
44.000000,29.000000,-19.540660,0.878627,2.000000,1.000000,-1.000000,1.912818,2.240754,0.943352,0.494493,0.082698,
50.000000,35.000000,-22.714279,-1.712377,2.000000,1.000000,-1.000000,6.200549,11.009731,9.481346,6.257036,1.136600,
53.000000,34.000000,-23.610439,-3.274338,2.000000,1.000000,-1.000000,3.074923,6.651419,5.808838,2.356539,0.485488,
41.000000,30.000000,-30.725208,-4.611702,2.000000,1.000000,-1.000000,11.458000,10.859217,3.235882,4.365803,0.628443,
43.000000,17.000000,-51.967983,-0.400189,2.000000,1.000000,-1.000000,2.015613,3.425626,2.989069,0.700079,0.171866,
37.000000,14.000000,-17.767049,-0.001456,2.000000,1.000000,-1.000000,3.182628,2.633162,2.356389,1.039030,0.342149,
38.000000,27.000000,-15.854524,-3.765851,2.000000,1.000000,-1.000000,2.053593,1.694092,0.917188,0.426125,0.071060,
57.000000,41.000000,-13.760828,-2.327785,4.000000,1.000000,-1.000000,4.255630,4.809137,4.464134,3.226443,0.442260,
54.000000,56.000000,-11.453975,0.733174,2.000000,1.000000,-1.000000,1.295698,1.920228,0.850441,0.621999,0.091186,
50.000000,60.000000,-7.116428,0.781293,2.000000,1.000000,-1.000000,5.363306,9.169043,6.947898,4.280631,0.553056,
54.000000,44.000000,-20.270959,0.976763,1.000000,1.000000,-1.000000,5.110111,7.522421,3.532251,1.193553,0.257611,
40.000000,35.000000,-17.788454,-0.730115,2.000000,1.000000,-1.000000,19.728091,24.992914,13.452597,9.609280,1.558849,
47.000000,27.000000,-22.591529,1.180710,1.000000,1.000000,-1.000000,14.786777,13.992356,5.887741,7.210464,1.764083,
51.000000,26.000000,-36.362656,-2.678844,2.000000,1.000000,-1.000000,12.825555,11.182132,14.251973,6.445492,2.629023,
34.000000,29.000000,-23.947634,0.087019,2.000000,1.000000,-1.000000,27.917380,31.183648,22.323164,10.329633,3.669887,
26.000000,27.000000,-17.935597,0.561091,2.000000,1.000000,-1.000000,0.885666,2.434570,1.651134,0.332154,0.086178,
27.000000,35.000000,-36.671159,1.050621,3.000000,1.000000,-1.000000,2.176707,6.314083,3.248666,1.065249,0.169412,
30.000000,30.000000,-12.457882,0.129944,2.000000,1.000000,-1.000000,7.218546,13.703865,8.849242,4.732175,1.243207,
51.000000,43.000000,-7.393240,0.095627,2.000000,1.000000,-1.000000,5.465018,5.446373,3.766044,1.704797,0.419859,
69.000000,44.000000,-21.857839,0.811078,2.000000,1.000000,-1.000000,2.896064,4.765022,3.217556,1.198549,0.198061,
81.000000,44.000000,-19.168039,-2.026684,2.000000,1.000000,-1.000000,21.937536,16.691977,6.953283,6.249669,1.222755,
64.000000,51.000000,-19.386608,1.387161,2.000000,1.000000,-1.000000,0.363120,1.060496,0.939615,0.406027,0.069024,
66.000000,41.000000,-45.922567,-0.020563,2.000000,1.000000,-1.000000,1.026447,3.118357,1.823879,0.302118,0.081272,
67.000000,44.000000,-24.356879,-0.072530,3.000000,1.000000,-1.000000,4.016892,4.848724,3.857788,2.332147,0.421274,
51.000000,41.000000,-20.893275,1.221983,2.000000,1.000000,-1.000000,2.300435,2.264388,1.261785,0.560470,0.079624,
66.000000,35.000000,-90.255890,1.206979,2.000000,1.000000,-1.000000,20.176812,15.941315,13.473922,9.065333,1.526494,
60.000000,35.000000,-21.976485,-2.942542,2.000000,1.000000,-1.000000,1.299920,4.141710,4.660472,1.745720,0.496287,
50.000000,35.000000,-17.572044,1.109915,2.000000,1.000000,-1.000000,0.279421,1.262089,0.871062,0.385549,0.065742,
63.000000,35.000000,-17.297508,0.639505,2.000000,1.000000,-1.000000,21.442986,14.947035,7.243726,5.377243,1.174328,
61.000000,38.000000,-29.537125,0.180460,4.000000,1.000000,-1.000000,5.888804,6.615247,4.012239,2.067523,0.306592,
74.000000,40.000000,-19.036968,0.756746,2.000000,1.000000,-1.000000,5.834417,10.065584,10.948015,6.076029,1.173629,
67.000000,38.000000,-16.202270,0.582279,2.000000,1.000000,-1.000000,3.154551,3.625352,2.275318,1.222360,0.106588,
70.000000,38.000000,-135.520352,-4.007155,2.000000,1.000000,-1.000000,1.780009,5.588262,7.606156,3.171160,0.336832,
51.000000,41.000000,-28.210602,0.860224,2.000000,1.000000,-1.000000,3.621116,4.841276,5.710149,4.851955,0.630094,
38.000000,41.000000,-26.359846,-0.077389,2.000000,1.000000,-1.000000,2.604152,2.452653,0.635568,0.476968,0.100900,
48.000000,50.000000,-23.875704,0.082751,2.000000,1.000000,-1.000000,10.008058,12.643356,11.066788,6.854330,1.518164,
27.000000,44.000000,-22.275267,-0.563537,2.000000,1.000000,-1.000000,6.184604,4.406534,2.856463,2.038871,0.437418,
61.000000,41.000000,-22.659336,0.378885,2.000000,1.000000,-1.000000,8.866086,6.113968,3.610473,2.561128,0.418371,
67.000000,30.000000,-27.014710,-5.029996,2.000000,1.000000,-1.000000,0.899147,1.388242,0.732355,0.314743,0.099458,
78.000000,27.000000,-18.448506,-5.315058,2.000000,1.000000,-1.000000,5.398705,10.743384,9.944097,4.771270,1.100186,
90.000000,34.000000,-14.544728,0.193684,2.000000,1.000000,-1.000000,10.801822,16.357965,8.773239,4.327990,0.959846,
66.000000,30.000000,-21.644605,0.123654,3.000000,1.000000,-1.000000,5.296940,15.562364,18.425708,7.029796,1.638609,
51.000000,38.000000,-15.839047,0.169801,3.000000,1.000000,-1.000000,3.928706,6.952443,4.805873,3.178422,0.518245,
27.000000,30.000000,-19.065831,0.105518,1.000000,1.000000,-1.000000,11.230351,7.978226,5.283433,2.834962,0.355378,
30.000000,29.000000,-16.384276,-0.255910,3.000000,1.000000,-1.000000,4.542557,6.651663,4.258795,2.399859,0.394149,
30.000000,26.000000,-25.592018,-0.288075,3.000000,1.000000,-1.000000,14.715903,10.010212,6.269877,3.508989,1.044358,
41.000000,37.000000,-36.741725,-2.712554,2.000000,1.000000,-1.000000,10.626489,15.754154,14.298421,6.606750,1.507368,
50.000000,30.000000,-29.634816,-2.668108,2.000000,1.000000,-1.000000,8.943689,11.850452,8.636066,4.836101,0.354043,
41.000000,30.000000,-25.448580,-0.633262,2.000000,1.000000,-1.000000,1.164648,2.074353,1.324234,0.429772,0.052011,
51.000000,38.000000,-98.919666,-0.914496,2.000000,1.000000,-1.000000,6.067348,6.805791,4.366068,7.361624,1.130309,
53.000000,34.000000,-31.567979,-2.785950,2.000000,1.000000,-1.000000,3.390743,2.977223,1.952606,1.056312,0.243868,
51.000000,38.000000,-33.206483,-1.137226,2.000000,1.000000,-1.000000,0.947762,2.643561,1.883486,0.398421,0.086732,
56.000000,41.000000,-29.650981,-1.555319,1.000000,1.000000,-1.000000,24.915115,21.773342,10.889548,5.909956,2.148194,
38.000000,38.000000,-82.463196,-0.724340,1.000000,1.000000,-1.000000,14.228525,8.900640,4.405334,2.103898,0.849545,
24.000000,35.000000,-27.341804,-1.454955,1.000000,1.000000,-1.000000,35.213995,21.700482,6.166773,3.470271,1.656932,
20.000000,48.000000,-24.514620,-1.581447,2.000000,1.000000,-1.000000,18.336442,20.241493,12.582615,3.966732,1.168205,
13.000000,41.000000,-22.355397,-1.193749,2.000000,1.000000,-1.000000,1.042063,2.413255,1.069115,0.384164,0.106496,
27.000000,47.000000,-36.214903,-0.711936,2.000000,1.000000,-1.000000,1.117878,3.069614,2.164690,0.889490,0.307647,
35.000000,43.000000,-16.439548,-0.875087,2.000000,1.000000,-1.000000,20.662214,10.697770,10.885124,6.179106,0.973552,
30.000000,29.000000,-11.289110,-1.550224,2.000000,1.000000,-1.000000,17.939305,15.391641,8.459310,5.171606,1.135423,
37.000000,30.000000,-10.117896,-0.972627,2.000000,1.000000,-1.000000,13.597908,18.951473,13.385018,7.684010,1.631157,
24.000000,29.000000,-15.817411,-0.651468,2.000000,1.000000,-1.000000,1.951923,4.860365,2.724410,1.466149,0.189994,
37.000000,30.000000,-51.166426,-1.398576,4.000000,1.000000,-1.000000,2.428631,3.494469,1.497063,0.717932,0.120305,
57.000000,41.000000,-22.195573,-3.244657,2.000000,1.000000,-1.000000,8.347790,8.398343,7.466240,5.708049,1.089275,
48.000000,40.000000,-19.857614,-1.784687,2.000000,1.000000,-1.000000,7.624025,6.179513,5.178497,3.939879,0.813008,
48.000000,30.000000,-14.406062,-2.959173,2.000000,1.000000,-1.000000,1.922011,1.923070,1.155571,0.542879,0.060792,
47.000000,43.000000,-15.606997,-3.270563,3.000000,1.000000,-1.000000,9.843617,21.003265,20.310206,9.126203,2.212988,
37.000000,41.000000,-14.365949,-2.143286,2.000000,1.000000,-1.000000,19.591498,17.189252,8.697672,4.081923,1.289994,
40.000000,44.000000,-12.299066,-1.620909,2.000000,1.000000,-1.000000,1.608172,2.898261,2.356282,0.814862,0.108557,
50.000000,51.000000,-9.114951,-6.561844,2.000000,1.000000,-1.000000,8.399174,8.770986,7.787249,4.220126,1.147973,
44.000000,50.000000,-11.444621,-1.336067,3.000000,1.000000,-1.000000,2.434749,3.930512,2.471931,1.299107,0.230313,
34.000000,44.000000,-0.621460,-2.678467,2.000000,1.000000,-1.000000,6.435757,7.760626,6.116318,3.817208,0.778688,
26.000000,48.000000,-1.471967,-2.146992,2.000000,1.000000,-1.000000,2.029791,8.445361,5.509151,1.727659,0.326061,
13.000000,50.000000,-6.969896,-2.055940,2.000000,1.000000,-1.000000,0.658750,1.159251,0.879776,0.699110,0.156441,
16.000000,41.000000,-2.884437,-2.086832,2.000000,1.000000,-1.000000,25.097110,27.024551,11.428536,8.517592,1.838398,
20.000000,26.000000,-2.170023,-1.808353,2.000000,1.000000,-1.000000,1.057784,1.816523,1.091367,0.901491,0.139425,
