Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
60.000000,83.000000,299.394540,4.972386,1.000000,1.000000,-1.000000,3.146355,2.580485,1.852980,0.940363,0.118022,
63.000000,77.000000,451.551750,6.579428,2.000000,1.000000,-1.000000,25.628348,13.371727,6.762657,5.670608,1.875640,
48.000000,67.000000,227.510666,6.978811,4.000000,1.000000,-1.000000,1.428547,0.873459,0.380031,0.147360,0.040903,
53.000000,80.000000,428.208955,8.672825,2.000000,1.000000,-1.000000,17.943318,12.046043,6.125586,5.700837,1.872083,
35.000000,57.000000,461.879364,8.418888,2.000000,1.000000,-1.000000,0.813768,0.923442,0.383596,0.192108,0.026735,
43.000000,64.000000,506.493454,8.107071,2.000000,1.000000,-1.000000,1.287223,2.236114,2.365102,1.212724,0.176419,
53.000000,81.000000,242.776699,2.897252,1.000000,1.000000,-1.000000,12.757057,10.034228,8.916026,6.177185,1.503002,
41.000000,77.000000,611.761225,5.983781,2.000000,1.000000,-1.000000,19.545773,11.997105,4.082408,5.372294,1.185728,
50.000000,88.000000,411.083707,5.774538,2.000000,1.000000,-1.000000,9.360806,13.660528,8.537406,5.341581,1.503378,
43.000000,87.000000,562.471308,1.787572,1.000000,1.000000,-1.000000,0.677516,1.361259,0.613249,0.188370,0.038266,
41.000000,78.000000,573.977394,6.414325,3.000000,1.000000,-1.000000,24.656040,21.981524,16.967334,5.518985,2.375393,
37.000000,70.000000,353.282503,2.450687,2.000000,1.000000,-1.000000,22.994971,27.958140,24.768866,12.650296,3.209131,
20.000000,64.000000,466.041633,1.516949,2.000000,1.000000,-1.000000,7.396384,8.706011,9.101346,9.337753,1.863200,
14.000000,64.000000,414.225974,0.199493,2.000000,1.000000,-1.000000,9.841911,20.527841,10.816491,8.236249,3.145680,
8.000000,61.000000,468.468967,3.054212,2.000000,1.000000,-1.000000,40.559506,47.812574,35.356355,26.656856,8.153669,
14.000000,67.000000,430.929239,5.385584,2.000000,1.000000,-1.000000,17.887008,20.342773,15.703502,10.897168,2.563917,
26.000000,83.000000,67.331558,3.191765,2.000000,1.000000,-1.000000,0.609127,1.252158,0.870457,0.893572,0.274796,
27.000000,77.000000,385.348008,2.649998,2.000000,1.000000,-1.000000,36.443225,38.926601,32.339136,19.839445,6.624202,
24.000000,70.000000,275.942467,2.532336,2.000000,1.000000,-1.000000,15.246844,37.460102,37.491323,23.723570,4.438589,
27.000000,74.000000,281.995766,2.618380,2.000000,1.000000,-1.000000,8.956032,18.778783,12.334254,8.499526,1.497447,
24.000000,74.000000,233.316661,3.902429,2.000000,1.000000,-1.000000,16.469527,13.812398,15.937960,11.991237,2.353248,
13.000000,70.000000,169.423160,2.253630,2.000000,1.000000,-1.000000,37.279301,28.333981,17.448346,12.604192,3.137316,
24.000000,69.000000,269.424718,3.327015,2.000000,1.000000,-1.000000,38.873879,31.779097,15.800023,9.683743,3.206495,
13.000000,57.000000,98.447637,-3.042696,1.000000,1.000000,-1.000000,17.723120,25.621211,16.685273,9.099462,1.222965,
23.000000,50.000000,299.277391,-2.001808,2.000000,1.000000,-1.000000,46.319630,38.770386,15.687465,14.484158,3.302114,
40.000000,54.000000,97.807412,3.162810,2.000000,1.000000,-1.000000,37.338552,26.670465,13.253433,8.290396,3.854814,
35.000000,51.000000,211.556666,-4.129073,3.000000,1.000000,-1.000000,2.036157,2.326622,1.569899,0.630134,0.075221,
51.000000,63.000000,218.557834,2.686808,3.000000,1.000000,-1.000000,40.102845,23.107155,12.831170,9.766343,2.962395,
48.000000,70.000000,304.688238,4.070749,2.000000,1.000000,-1.000000,2.918311,5.539157,3.478697,1.678717,0.320893,
38.000000,75.000000,-381.091287,3.801311,2.000000,1.000000,-1.000000,44.811210,80.647116,63.302263,29.233641,15.054380,
40.000000,93.000000,212.215616,3.762002,2.000000,1.000000,-1.000000,38.486606,32.253733,17.217843,12.795021,2.306397,
29.000000,90.000000,305.791371,3.953928,3.000000,1.000000,-1.000000,82.969655,48.074355,28.863274,23.259946,4.489719,
40.000000,90.000000,58.566422,3.651735,3.000000,1.000000,-1.000000,329.850808,318.477849,138.655146,53.427188,26.184704,
50.000000,84.000000,298.639322,4.118784,2.000000,1.000000,-1.000000,16.092157,64.947298,98.391862,39.930198,5.629075,
41.000000,74.000000,302.353313,-0.054098,3.000000,1.000000,-1.000000,81.095224,52.951211,93.403068,33.103384,9.793414,
34.000000,74.000000,354.696761,3.436053,3.000000,1.000000,-1.000000,51.611804,46.911091,14.970309,13.036176,4.834801,
21.000000,80.000000,422.383022,4.837406,4.000000,1.000000,-1.000000,71.929118,59.604863,29.017640,19.148164,4.118370,
21.000000,87.000000,416.412465,4.174684,2.000000,1.000000,-1.000000,17.363387,17.480185,13.392068,11.991715,2.263664,
38.000000,83.000000,408.177984,5.605805,2.000000,1.000000,-1.000000,27.544590,25.234514,23.817912,12.501879,2.912201,
47.000000,83.000000,368.179524,6.101362,3.000000,1.000000,-1.000000,16.307229,19.074312,10.101433,6.453803,1.364774,
56.000000,87.000000,340.671193,5.914456,2.000000,1.000000,-1.000000,39.476601,46.564763,27.332046,16.543419,4.749820,
51.000000,97.000000,395.270670,6.200910,2.000000,1.000000,-1.000000,37.402499,36.616337,18.317375,13.726993,3.498518,
44.000000,100.000000,385.970181,6.358228,3.000000,1.000000,-1.000000,13.133772,11.904555,14.068438,5.707660,1.399173,
38.000000,100.000000,352.384416,5.787256,2.000000,1.000000,-1.000000,8.702968,8.816080,6.583941,8.220084,1.363292,
38.000000,93.000000,308.295702,5.993127,4.000000,1.000000,-1.000000,2.608443,1.576623,0.710632,0.441981,0.160585,
38.000000,75.000000,293.369772,4.583391,2.000000,1.000000,-1.000000,8.098177,6.960585,6.044367,8.125494,1.980452,
41.000000,63.000000,360.642197,5.628184,2.000000,1.000000,-1.000000,4.189560,6.768313,2.318689,1.860262,0.175747,
50.000000,60.000000,351.327606,6.287306,2.000000,1.000000,-1.000000,27.355289,24.832389,12.380160,9.642817,2.592129,
38.000000,61.000000,360.655804,5.917003,3.000000,1.000000,-1.000000,8.584136,20.239600,15.741225,9.178017,3.619465,
41.000000,64.000000,350.015980,2.309111,2.000000,1.000000,-1.000000,23.632365,25.887370,15.313787,13.892960,3.345629,
