Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
96.000000,69.000000,56.900786,13.562036,3.000000,1.000000,-1.000000,2.939118,3.272175,1.807178,0.598506,0.121744,
93.000000,54.000000,54.180310,12.781624,4.000000,1.000000,-1.000000,6.661562,5.720741,3.207885,2.335359,0.380581,
74.000000,61.000000,49.941901,18.287780,4.000000,1.000000,-1.000000,4.709057,8.074407,5.294367,1.472451,0.459763,
60.000000,77.000000,36.071075,19.384274,4.000000,1.000000,-1.000000,2.797668,7.593055,5.796952,4.391677,0.802500,
54.000000,69.000000,39.505898,15.050379,4.000000,1.000000,-1.000000,1.923935,1.519435,0.766446,0.309864,0.099548,
56.000000,83.000000,46.821490,17.619126,4.000000,1.000000,-1.000000,4.221648,11.166390,10.841514,5.846241,1.920474,
54.000000,84.000000,41.199682,18.239163,2.000000,1.000000,-1.000000,3.054935,3.699394,4.382042,2.652380,0.566393,
50.000000,87.000000,40.137119,19.199266,3.000000,1.000000,-1.000000,1.255205,1.183980,0.756720,0.352065,0.066591,
51.000000,94.000000,36.542815,18.661463,3.000000,1.000000,-1.000000,17.122259,15.496779,8.889964,5.814461,1.461439,
51.000000,93.000000,47.293760,18.619767,3.000000,1.000000,-1.000000,17.656926,7.090292,4.072225,3.615816,0.555484,
35.000000,78.000000,26.644004,15.407192,4.000000,1.000000,-1.000000,2.945655,5.707955,3.243267,1.563459,0.203757,
48.000000,69.000000,-26.231897,11.587034,3.000000,1.000000,-1.000000,0.814953,1.733311,0.571472,0.222126,0.054336,
41.000000,67.000000,21.815906,16.585819,4.000000,1.000000,-1.000000,1.651550,2.542198,0.859236,0.173284,0.045136,
50.000000,70.000000,22.390431,17.680478,4.000000,1.000000,-1.000000,7.143169,14.525775,10.107234,4.997363,1.153062,
70.000000,74.000000,8.473963,16.341966,4.000000,1.000000,-1.000000,4.936698,2.555899,1.627750,2.098933,0.589204,
64.000000,69.000000,-0.349747,17.780690,4.000000,1.000000,-1.000000,1.043200,1.733342,0.746691,0.203551,0.015693,
84.000000,61.000000,18.928444,13.668645,4.000000,1.000000,-1.000000,2.562289,3.524695,2.890064,1.580956,0.185578,
83.000000,53.000000,5.314729,17.425335,4.000000,1.000000,-1.000000,3.847012,2.435373,0.973502,0.987272,0.148583,
74.000000,53.000000,0.825194,16.763778,4.000000,1.000000,-1.000000,1.174336,1.138166,0.484984,0.262090,0.024558,
81.000000,37.000000,-6.577584,11.935347,4.000000,1.000000,-1.000000,9.519782,14.800165,10.451734,6.959985,1.450213,
50.000000,43.000000,-19.855374,14.140816,4.000000,1.000000,-1.000000,1.130600,1.511433,0.757635,0.191227,0.020166,
48.000000,48.000000,-86.432730,15.221944,2.000000,1.000000,-1.000000,6.641421,7.619178,8.230763,5.038620,0.950354,
63.000000,54.000000,-16.593061,11.907227,4.000000,1.000000,-1.000000,0.571782,1.783618,1.288701,0.240767,0.017368,
61.000000,77.000000,-39.293821,7.276247,4.000000,1.000000,-1.000000,0.983287,2.050554,0.929810,0.153210,0.043236,
83.000000,75.000000,-23.449974,14.256538,4.000000,1.000000,-1.000000,10.935070,10.348702,5.674210,4.398461,0.823042,
78.000000,64.000000,-24.724805,11.825763,4.000000,1.000000,-1.000000,0.518153,1.113805,0.665504,0.159256,0.029432,
74.000000,57.000000,-34.611025,11.318835,4.000000,1.000000,-1.000000,2.873258,4.293217,2.727294,2.569078,0.620646,
67.000000,44.000000,-44.425764,13.039647,4.000000,1.000000,-1.000000,9.569136,8.331188,5.717965,6.765166,1.121917,
63.000000,51.000000,-28.134469,13.026779,3.000000,1.000000,-1.000000,5.482784,16.278076,15.699482,6.273479,1.483615,
67.000000,43.000000,-23.545918,12.594757,4.000000,1.000000,-1.000000,3.198726,6.008891,5.039281,6.924498,0.731901,
64.000000,47.000000,-47.514443,14.186194,4.000000,1.000000,-1.000000,1.441663,1.416869,0.612861,0.375434,0.144409,
56.000000,53.000000,-31.307989,8.668002,4.000000,1.000000,-1.000000,1.528326,2.069388,1.509152,0.724082,0.145290,
53.000000,50.000000,-48.244820,7.783403,4.000000,1.000000,-1.000000,1.591476,4.352298,4.092785,1.612795,0.402547,
60.000000,56.000000,-41.883170,10.742858,2.000000,1.000000,-1.000000,1.451522,1.762755,1.138001,0.458606,0.036497,
69.000000,57.000000,-32.160223,10.208614,3.000000,1.000000,-1.000000,1.727987,1.605007,1.053646,0.200905,0.030636,
90.000000,57.000000,-36.955075,13.591039,4.000000,1.000000,-1.000000,0.741932,2.174930,1.442723,0.515383,0.097757,
87.000000,57.000000,-61.893469,13.400951,3.000000,1.000000,-1.000000,1.203947,2.889622,1.958898,0.743773,0.062106,
69.000000,64.000000,-63.968804,13.749833,4.000000,1.000000,-1.000000,11.827869,15.299883,12.836653,12.356145,1.699873,
