Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
74.000000,50.000000,724.581261,0.944889,2.000000,1.000000,-1.000000,3.332859,3.305059,1.796111,0.771684,0.062152,
74.000000,66.000000,275.103046,0.647884,2.000000,1.000000,-1.000000,1.519162,2.911429,1.773815,0.516043,0.039232,
69.000000,60.000000,150.595678,1.433139,4.000000,1.000000,-1.000000,2.953856,5.826006,3.246041,0.723936,0.092461,
66.000000,66.000000,376.086235,1.389476,3.000000,1.000000,-1.000000,0.885093,4.123941,2.775857,0.662033,0.217368,
69.000000,69.000000,-276.656132,0.337240,3.000000,1.000000,-1.000000,1.108093,3.322744,1.986193,0.682974,0.134404,
64.000000,61.000000,805.997099,-0.880723,4.000000,1.000000,-1.000000,3.326587,3.309303,1.965225,0.605542,0.100115,
57.000000,67.000000,309.554654,0.046803,4.000000,1.000000,-1.000000,2.758591,3.084316,1.456262,0.553386,0.076053,
54.000000,66.000000,673.809062,1.446338,2.000000,1.000000,-1.000000,0.525617,1.138920,0.864108,0.806562,0.068804,
44.000000,80.000000,-22.240579,1.073446,4.000000,1.000000,-1.000000,3.084409,7.324964,3.535479,1.768796,0.268795,
47.000000,78.000000,39.153656,1.381550,2.000000,1.000000,-1.000000,1.768840,2.334129,1.340803,0.432387,0.063684,
56.000000,61.000000,-110.798341,1.436054,4.000000,1.000000,-1.000000,1.812527,2.527315,1.196245,0.694289,0.068613,
57.000000,57.000000,-1825.656246,0.932116,4.000000,1.000000,-1.000000,2.307800,3.313738,1.754827,0.631303,0.073819,
54.000000,48.000000,-629.875407,1.640040,4.000000,1.000000,-1.000000,2.305872,3.528015,2.661099,0.823524,0.103554,
50.000000,61.000000,-1951.012325,-0.724929,4.000000,1.000000,-1.000000,1.815275,2.595939,1.267385,0.303831,0.080988,
47.000000,70.000000,-1656.283377,0.961046,4.000000,1.000000,-1.000000,1.614038,2.263300,1.512276,0.718112,0.057772,
50.000000,77.000000,-1531.446854,1.556125,4.000000,1.000000,-1.000000,1.710395,3.488040,2.596075,0.788410,0.079619,
54.000000,77.000000,-1243.522971,-0.913294,4.000000,1.000000,-1.000000,0.684343,1.373948,1.006994,0.462765,0.063921,
61.000000,74.000000,-580.318711,1.308840,4.000000,1.000000,-1.000000,0.956527,2.392023,1.654479,0.607459,0.107557,
57.000000,69.000000,-372.694062,-1.422501,2.000000,1.000000,-1.000000,3.953047,4.665199,2.287289,2.164614,0.417109,
53.000000,61.000000,-1698.563534,-5.725547,4.000000,1.000000,-1.000000,5.729997,7.286574,4.138979,1.130981,0.163198,
54.000000,66.000000,-3036.110124,-7.738437,3.000000,1.000000,-1.000000,1.389066,1.719796,0.948005,0.667462,0.045033,
44.000000,66.000000,-2908.456372,2.036602,4.000000,1.000000,-1.000000,1.720092,2.073641,1.531686,0.627853,0.097035,
48.000000,69.000000,-3053.266257,0.659033,3.000000,1.000000,-1.000000,1.753246,3.134719,2.415543,0.524018,0.059800,
50.000000,70.000000,-3763.892064,1.398546,2.000000,1.000000,-1.000000,1.825923,3.232285,1.666596,0.511063,0.044313,
47.000000,69.000000,-3254.984423,-1.309715,2.000000,1.000000,-1.000000,1.594503,2.599860,1.513102,0.554894,0.110790,
53.000000,70.000000,-3012.326598,1.173885,4.000000,1.000000,-1.000000,1.533714,2.909178,1.845137,0.483271,0.110431,
50.000000,69.000000,-4510.136916,1.248902,4.000000,1.000000,-1.000000,0.978953,2.573861,3.121745,1.358010,0.095122,
54.000000,64.000000,-3138.018860,0.814698,4.000000,1.000000,-1.000000,1.746590,3.772806,2.169102,0.716688,0.087631,
54.000000,70.000000,-3093.864901,0.710197,4.000000,1.000000,-1.000000,2.484706,3.020504,1.380717,0.588625,0.073183,
54.000000,70.000000,-4239.523335,1.372739,4.000000,1.000000,-1.000000,3.379845,1.718121,0.988811,0.660401,0.080217,
54.000000,77.000000,-2080.383637,0.297894,4.000000,1.000000,-1.000000,2.666993,3.396494,2.110505,0.818317,0.080589,
50.000000,88.000000,-2741.720930,1.447156,2.000000,1.000000,-1.000000,1.985956,3.575036,3.525060,0.943571,0.233493,
44.000000,87.000000,-2589.461866,0.559038,2.000000,1.000000,-1.000000,2.504231,2.809253,0.921447,0.390692,0.048255,
40.000000,94.000000,-2250.061816,1.063824,4.000000,1.000000,-1.000000,2.031482,2.633289,1.303549,0.463142,0.076032,
44.000000,96.000000,-1695.114348,-0.483022,4.000000,1.000000,-1.000000,1.728003,2.368676,2.257364,0.739552,0.101805,
37.000000,96.000000,-2012.526029,1.611420,2.000000,1.000000,-1.000000,2.469170,4.393366,3.417602,1.652216,0.343884,
37.000000,75.000000,-1734.283569,1.358355,4.000000,1.000000,-1.000000,3.471865,4.837697,2.668315,0.644538,0.102629,
27.000000,54.000000,-1588.440030,1.795757,2.000000,1.000000,-1.000000,1.769585,3.101907,1.728112,0.559629,0.128698,
24.000000,57.000000,-1896.573776,0.936410,2.000000,1.000000,-1.000000,1.951748,2.248699,0.757013,0.807589,0.071703,
30.000000,41.000000,-735.688482,1.566486,2.000000,1.000000,-1.000000,1.706319,2.750964,1.017499,0.349836,0.074811,
43.000000,66.000000,-2806.077347,0.681635,1.000000,1.000000,-1.000000,2.149346,2.733041,1.928344,0.629259,0.050819,
50.000000,81.000000,-3306.847475,-3.810459,2.000000,1.000000,-1.000000,0.743316,2.702415,2.223966,0.740446,0.114679,
48.000000,81.000000,-2402.669903,2.420801,2.000000,1.000000,-1.000000,2.879738,3.279583,1.222025,0.649279,0.051430,
41.000000,100.000000,-6434.118225,2.155618,2.000000,1.000000,-1.000000,1.289969,1.394023,1.650788,0.631797,0.052432,
43.000000,100.000000,-4841.057378,1.233489,4.000000,1.000000,-1.000000,1.661398,3.057169,1.930373,1.128682,0.099435,
50.000000,97.000000,-1983.921579,2.453098,2.000000,1.000000,-1.000000,1.133628,2.572228,1.396492,0.647539,0.173042,
57.000000,77.000000,-3476.467080,2.166995,4.000000,1.000000,-1.000000,3.209444,2.935067,1.306771,0.665649,0.072997,
61.000000,63.000000,-3274.015407,2.144931,4.000000,1.000000,-1.000000,1.752883,2.961564,1.744915,0.758154,0.118911,
56.000000,61.000000,-2658.365825,1.595338,4.000000,1.000000,-1.000000,2.872135,1.903072,0.953865,0.785636,0.145873,
51.000000,50.000000,-2219.980484,2.560975,3.000000,1.000000,-1.000000,1.609784,2.052796,1.409464,0.918004,0.170672,
48.000000,61.000000,-2463.261880,2.107951,4.000000,1.000000,-1.000000,3.858543,3.284133,1.695048,1.038267,0.094724,
47.000000,67.000000,-2732.849311,0.746226,4.000000,1.000000,-1.000000,1.650125,3.493569,1.701777,0.680115,0.217524,
41.000000,66.000000,-2262.940491,2.461677,4.000000,1.000000,-1.000000,0.821467,2.192861,1.074378,0.412034,0.101650,
44.000000,77.000000,-5546.763966,-1.000337,4.000000,1.000000,-1.000000,1.381016,2.611776,1.894677,1.014227,0.081967,
41.000000,78.000000,-2707.384848,1.990265,2.000000,1.000000,-1.000000,1.124625,2.264552,2.168390,1.048420,0.206478,
37.000000,77.000000,-2817.906397,1.145145,2.000000,1.000000,-1.000000,1.826567,2.940268,1.475842,0.512852,0.114704,
48.000000,70.000000,-3370.734278,2.406190,4.000000,1.000000,-1.000000,3.988882,3.861981,1.287257,1.055444,0.244224,
44.000000,57.000000,-2843.902231,2.870003,3.000000,1.000000,-1.000000,3.451184,2.722887,1.315517,0.678590,0.038369,
51.000000,50.000000,-2480.083654,1.883580,2.000000,1.000000,-1.000000,3.833557,2.056074,1.296242,0.822657,0.107640,
51.000000,30.000000,-4021.897944,1.957492,4.000000,1.000000,-1.000000,3.804782,2.667526,1.521450,1.898007,0.166963,
43.000000,27.000000,-3845.114513,1.712688,4.000000,1.000000,-1.000000,8.277442,6.576135,3.087623,2.591712,0.615922,
47.000000,43.000000,-6500.659281,2.713898,2.000000,1.000000,-1.000000,3.982870,3.367383,1.253871,1.003220,0.213599,
29.000000,27.000000,-3661.050477,2.611767,4.000000,1.000000,-1.000000,2.283582,5.559910,2.495886,0.673745,0.041441,
37.000000,30.000000,-5065.501907,2.199746,2.000000,1.000000,-1.000000,3.497445,2.797645,1.285546,0.652122,0.148503,
38.000000,43.000000,-4432.705089,2.900739,4.000000,1.000000,-1.000000,3.707814,2.654772,1.582850,1.412754,0.248945,
30.000000,34.000000,-2456.396055,0.580917,4.000000,1.000000,-1.000000,1.782537,3.614920,2.751039,1.559181,0.331515,
38.000000,56.000000,-2149.054071,2.212802,4.000000,1.000000,-1.000000,4.017590,3.638492,2.234834,1.345536,0.160520,
40.000000,48.000000,-2160.846702,1.574267,3.000000,1.000000,-1.000000,3.499925,2.986265,1.149442,0.672840,0.144342,
38.000000,44.000000,84.141529,2.496590,4.000000,1.000000,-1.000000,3.862768,3.306926,1.395861,1.124908,0.094473,
44.000000,53.000000,-1207.839180,2.933724,4.000000,1.000000,-1.000000,11.148200,12.618190,8.019836,3.779661,0.561697,
40.000000,48.000000,279.799974,2.288974,4.000000,1.000000,-1.000000,4.693210,5.476160,2.982208,1.441901,0.150810,
38.000000,64.000000,495.050398,0.772589,3.000000,1.000000,-1.000000,7.320530,3.020201,0.794870,0.954138,0.136561,
41.000000,57.000000,1364.195101,3.320406,4.000000,1.000000,-1.000000,2.075768,3.956697,2.359842,1.236099,0.150403,
40.000000,57.000000,2242.973051,3.203858,4.000000,1.000000,-1.000000,1.374262,1.668646,0.965100,0.698618,0.071204,
57.000000,66.000000,1537.056914,3.384406,4.000000,1.000000,-1.000000,5.987427,4.329109,2.186338,0.764591,0.074158,
63.000000,70.000000,2618.914958,2.902576,3.000000,1.000000,-1.000000,1.735620,3.006774,2.857499,1.300830,0.171781,
50.000000,74.000000,-1692.074201,0.566080,2.000000,1.000000,-1.000000,3.780146,2.843376,1.811416,1.039241,0.218443,
44.000000,75.000000,964.967569,-2.964261,4.000000,1.000000,-1.000000,4.310885,4.892720,1.785934,0.897297,0.177587,
24.000000,67.000000,716.289374,2.652269,2.000000,1.000000,-1.000000,1.925845,3.630498,2.328866,0.753369,0.113159,
24.000000,64.000000,2219.411279,3.395565,4.000000,1.000000,-1.000000,2.045275,2.725310,1.791260,1.540936,0.385727,
37.000000,64.000000,1646.751145,3.511656,2.000000,1.000000,-1.000000,2.320618,2.853022,2.330199,0.838674,0.333767,
37.000000,64.000000,3097.255853,3.805900,4.000000,1.000000,-1.000000,1.236247,3.091820,2.019579,0.518107,0.069158,
50.000000,74.000000,2522.080405,3.798847,4.000000,1.000000,-1.000000,3.133034,4.611974,1.802341,0.600437,0.259896,
40.000000,90.000000,-45.454520,3.309887,4.000000,1.000000,-1.000000,2.447536,5.297407,3.208885,0.669105,0.107829,
41.000000,80.000000,2671.861447,3.811445,4.000000,1.000000,-1.000000,1.460445,2.724725,1.816621,0.549053,0.115480,
47.000000,88.000000,278.071417,2.503586,4.000000,1.000000,-1.000000,2.612754,5.434080,2.747870,0.994424,0.106107,
37.000000,80.000000,2107.134648,3.245983,4.000000,1.000000,-1.000000,2.781982,3.304975,1.826609,1.044561,0.131562,
40.000000,60.000000,2467.480008,3.312041,4.000000,1.000000,-1.000000,3.340527,2.235633,1.680476,1.115505,0.207979,
41.000000,84.000000,1164.166441,4.090330,4.000000,1.000000,-1.000000,3.648342,3.597276,1.519627,0.535696,0.152752,
40.000000,70.000000,1275.869821,3.797992,4.000000,1.000000,-1.000000,2.869393,4.283681,2.726154,0.934002,0.089803,
35.000000,80.000000,254.974373,3.766667,4.000000,1.000000,-1.000000,1.038799,2.501829,1.566859,0.794269,0.187069,
30.000000,83.000000,1290.206967,1.914501,4.000000,1.000000,-1.000000,3.343134,4.159765,1.969323,0.774772,0.161562,
29.000000,64.000000,2148.166765,0.807838,4.000000,1.000000,-1.000000,2.434313,3.354104,1.933001,1.058718,0.192584,
40.000000,66.000000,1677.296248,0.807473,4.000000,1.000000,-1.000000,4.374311,5.053108,1.808434,0.630369,0.041352,
54.000000,60.000000,1815.963780,4.013278,4.000000,1.000000,-1.000000,3.465117,2.967612,1.867625,0.905773,0.121066,
69.000000,66.000000,2776.106914,3.908096,2.000000,1.000000,-1.000000,2.582557,2.187655,0.956607,0.271401,0.027280,
69.000000,74.000000,-192.936155,2.946736,4.000000,1.000000,-1.000000,1.302347,1.053990,0.686914,0.311751,0.078876,
69.000000,75.000000,2265.644342,4.044432,2.000000,1.000000,-1.000000,1.785189,3.126646,1.777586,0.485886,0.062848,
74.000000,80.000000,2079.141762,3.948510,2.000000,1.000000,-1.000000,3.510377,4.706556,2.294512,0.484388,0.058130,
75.000000,64.000000,-202.792526,3.118523,2.000000,1.000000,-1.000000,0.649061,0.894960,0.649392,0.649146,0.065582,
74.000000,57.000000,1717.632785,0.272041,2.000000,1.000000,-1.000000,2.001826,2.734806,2.167945,0.945903,0.131669,
69.000000,56.000000,1037.604658,3.148530,4.000000,1.000000,-1.000000,3.924529,4.540448,4.283958,4.190344,0.550611,
56.000000,54.000000,1536.698028,4.025077,2.000000,1.000000,-1.000000,2.720604,3.226673,1.649879,0.410234,0.106350,
53.000000,67.000000,1543.708915,2.993765,4.000000,1.000000,-1.000000,1.587298,2.602074,1.596813,0.668172,0.139535,
50.000000,61.000000,-111.794560,4.122211,2.000000,1.000000,-1.000000,2.482654,3.111184,1.260705,1.009660,0.330316,
40.000000,51.000000,2410.230365,3.546962,4.000000,1.000000,-1.000000,2.235662,3.793581,2.284229,0.591566,0.118057,
37.000000,44.000000,792.518304,3.652224,4.000000,1.000000,-1.000000,2.137000,2.962623,1.523048,0.610860,0.183588,
21.000000,53.000000,2365.671919,2.064185,4.000000,1.000000,-1.000000,1.269753,5.286645,3.336940,0.746216,0.131055,
16.000000,57.000000,3194.968441,4.022257,4.000000,1.000000,-1.000000,1.525894,2.576742,1.666866,0.535399,0.067044,
24.000000,70.000000,2275.897869,2.258139,2.000000,1.000000,-1.000000,0.723596,1.724427,0.981594,0.834177,0.130323,
30.000000,83.000000,4186.338895,3.956251,2.000000,1.000000,-1.000000,1.342724,1.289364,0.902717,0.511746,0.067902,
38.000000,83.000000,250.926212,3.809928,2.000000,1.000000,-1.000000,1.311890,3.216294,2.460672,0.833830,0.037971,
41.000000,83.000000,113.239717,1.980586,2.000000,1.000000,-1.000000,1.086589,1.218525,1.160917,1.062930,0.115946,
44.000000,67.000000,2630.893561,3.324938,2.000000,1.000000,-1.000000,2.228835,2.958029,1.666119,0.645066,0.075608,
47.000000,67.000000,3782.126219,3.755570,3.000000,1.000000,-1.000000,0.861759,1.120797,1.351599,0.538983,0.061378,
53.000000,53.000000,4432.765868,0.765139,2.000000,1.000000,-1.000000,1.252513,3.452513,2.232672,0.701397,0.132617,
57.000000,53.000000,4167.789815,3.385280,3.000000,1.000000,-1.000000,2.456283,4.516718,2.991130,0.759604,0.133207,
53.000000,54.000000,3130.059872,0.781551,3.000000,1.000000,-1.000000,2.884052,4.026490,2.368763,0.677729,0.055705,
57.000000,53.000000,694.609307,2.398805,2.000000,1.000000,-1.000000,2.123499,3.753017,2.814205,0.732579,0.149049,
51.000000,67.000000,3383.355866,-0.779415,2.000000,1.000000,-1.000000,1.601120,3.254146,2.560092,0.642068,0.124825,
50.000000,74.000000,3479.728024,2.363105,2.000000,1.000000,-1.000000,2.793043,3.365149,1.036712,0.431110,0.092118,
47.000000,77.000000,2213.725318,3.115333,4.000000,1.000000,-1.000000,1.749570,2.361523,1.401349,0.396585,0.109985,
43.000000,78.000000,3102.875413,3.219184,2.000000,1.000000,-1.000000,2.882842,3.908088,2.234477,0.714476,0.104130,
38.000000,77.000000,1066.491857,-0.215932,2.000000,1.000000,-1.000000,1.730218,2.857524,2.174626,1.068052,0.128588,
48.000000,81.000000,3223.609068,-2.337053,2.000000,1.000000,-1.000000,1.829309,1.795592,1.094031,0.781801,0.105238,
41.000000,100.000000,3015.096803,2.241079,4.000000,1.000000,-1.000000,0.715949,0.896344,0.867725,0.377551,0.051156,
44.000000,100.000000,1375.848023,0.289176,4.000000,1.000000,-1.000000,2.473116,2.769209,1.868212,0.586113,0.130644,
43.000000,100.000000,1934.891046,0.283384,4.000000,1.000000,-1.000000,2.750734,3.341932,1.673179,0.534133,0.151082,
41.000000,83.000000,-1636.817070,-4.947956,4.000000,1.000000,-1.000000,3.600146,2.726667,0.961117,0.434155,0.095193,
50.000000,56.000000,1497.508758,1.837194,4.000000,1.000000,-1.000000,2.481674,2.525279,0.910212,1.107166,0.107088,
34.000000,34.000000,1314.367880,3.016064,4.000000,1.000000,-1.000000,2.757219,3.359614,0.918350,0.497445,0.053398,
51.000000,23.000000,-271.218446,0.766427,4.000000,1.000000,-1.000000,1.294225,1.798259,0.737853,0.250127,0.029654,
54.000000,35.000000,-841.463562,0.933802,3.000000,1.000000,-1.000000,1.779162,3.308462,3.412891,1.045863,0.115894,
60.000000,44.000000,-1959.348217,2.880114,4.000000,1.000000,-1.000000,0.519565,1.136376,0.685303,0.330164,0.068806,
80.000000,48.000000,425.496042,2.944000,4.000000,1.000000,-1.000000,5.274230,4.076914,1.356257,0.450509,0.107904,
80.000000,48.000000,1064.988616,2.406961,4.000000,1.000000,-1.000000,2.147343,1.949549,1.346602,1.075115,0.248729,
66.000000,56.000000,1830.097851,0.489798,2.000000,1.000000,-1.000000,2.341600,3.976105,2.685758,0.845640,0.082749,
67.000000,64.000000,2074.158679,-0.028728,2.000000,1.000000,-1.000000,2.755323,4.592834,2.374576,0.599209,0.089900,
61.000000,74.000000,2237.893233,-1.728328,4.000000,1.000000,-1.000000,1.061085,1.268928,0.951779,0.514160,0.060056,
56.000000,81.000000,2882.957451,1.605522,4.000000,1.000000,-1.000000,1.520153,1.965346,1.013356,0.534716,0.128133,
60.000000,84.000000,865.162471,2.742257,4.000000,1.000000,-1.000000,1.024003,1.627315,1.643112,1.027477,0.174576,
40.000000,69.000000,826.646423,2.110385,4.000000,1.000000,-1.000000,3.263478,5.298887,2.358885,0.837623,0.093706,
30.000000,63.000000,-2014.852661,2.998379,4.000000,1.000000,-1.000000,1.523861,2.855727,2.288839,0.917701,0.079732,
26.000000,43.000000,800.254000,2.996157,4.000000,1.000000,-1.000000,0.735136,1.762848,1.117081,0.295319,0.073612,
21.000000,35.000000,947.969934,0.927311,4.000000,1.000000,-1.000000,2.914280,3.472814,2.053614,0.849259,0.168516,
37.000000,43.000000,1854.857801,2.915811,4.000000,1.000000,-1.000000,3.304140,3.676327,1.572746,0.313778,0.025743,
44.000000,48.000000,-1964.754374,-1.567894,2.000000,1.000000,-1.000000,1.798592,2.579528,1.636066,0.791674,0.121491,
43.000000,67.000000,2124.349948,2.398975,4.000000,1.000000,-1.000000,2.613811,3.116148,1.475239,0.880060,0.069684,
50.000000,77.000000,1890.708431,2.784406,4.000000,1.000000,-1.000000,2.154188,3.987130,2.158851,0.917058,0.159641,
40.000000,80.000000,2912.839538,2.684692,4.000000,1.000000,-1.000000,1.924996,4.132270,3.149453,2.269138,0.345828,
47.000000,67.000000,3023.465637,1.313517,4.000000,1.000000,-1.000000,3.128064,2.690744,2.320072,1.141562,0.173229,
47.000000,66.000000,2.032962,-5.575563,4.000000,1.000000,-1.000000,2.560461,5.828345,4.336573,2.280790,0.298048,
30.000000,34.000000,781.575290,1.841853,4.000000,1.000000,-1.000000,3.607448,3.497364,1.782385,1.226325,0.179330,
38.000000,26.000000,2728.919708,2.712405,4.000000,1.000000,-1.000000,2.348123,3.923443,2.657423,0.958036,0.102496,
29.000000,47.000000,1603.201869,3.285230,4.000000,1.000000,-1.000000,0.983882,2.512398,1.901374,0.619781,0.111373,
47.000000,38.000000,3200.168839,3.317319,2.000000,1.000000,-1.000000,1.632275,2.674080,2.512245,0.574989,0.163640,
56.000000,57.000000,3395.564427,-2.745770,4.000000,1.000000,-1.000000,1.324195,4.484580,3.471631,0.886766,0.052873,
69.000000,43.000000,2933.847486,3.443402,4.000000,1.000000,-1.000000,2.322679,2.813914,1.347584,0.704096,0.050235,
66.000000,35.000000,4313.595513,1.515800,4.000000,1.000000,-1.000000,1.110890,2.905509,1.011917,0.872460,0.124681,
51.000000,44.000000,4138.417513,2.434906,2.000000,1.000000,-1.000000,1.472658,2.222953,1.084374,0.424898,0.062418,
54.000000,60.000000,3338.300021,3.312419,4.000000,1.000000,-1.000000,4.620765,4.094237,1.594324,0.651984,0.058301,
44.000000,87.000000,3779.782839,2.854106,4.000000,1.000000,-1.000000,1.488333,3.831847,2.655602,0.830581,0.126982,
50.000000,87.000000,2446.441787,2.145983,2.000000,1.000000,-1.000000,1.358675,1.803436,1.450388,0.681310,0.084938,
60.000000,67.000000,-1127.785342,2.537122,2.000000,1.000000,-1.000000,2.988286,2.970278,1.448024,0.453074,0.116984,
61.000000,48.000000,1124.419090,1.734451,2.000000,1.000000,-1.000000,1.729285,2.508085,1.313065,0.820370,0.096368,
63.000000,47.000000,3203.333243,2.189055,2.000000,1.000000,-1.000000,4.786361,4.583126,3.397146,2.049435,0.418753,
50.000000,38.000000,3483.925772,2.542109,4.000000,1.000000,-1.000000,4.639009,5.845169,2.195887,0.433473,0.112195,
51.000000,48.000000,3847.797335,1.795797,4.000000,1.000000,-1.000000,3.719467,4.253183,2.341178,2.558683,0.174268,
40.000000,38.000000,4493.827026,2.730107,2.000000,1.000000,-1.000000,1.496477,2.474096,1.368407,0.792586,0.168663,
37.000000,30.000000,2945.126871,3.138100,4.000000,1.000000,-1.000000,1.587346,2.333969,2.396095,1.020965,0.094095,
56.000000,44.000000,2910.662819,2.603652,4.000000,1.000000,-1.000000,2.213395,5.372169,3.072955,0.529319,0.157983,
47.000000,29.000000,3653.600735,1.620103,4.000000,1.000000,-1.000000,1.600878,3.429410,2.686903,1.707796,0.219037,
56.000000,53.000000,2335.664526,1.421722,4.000000,1.000000,-1.000000,1.197988,1.822122,1.272886,0.583221,0.059882,
54.000000,54.000000,6469.464262,3.790555,4.000000,1.000000,-1.000000,2.499054,5.724005,1.787125,0.572931,0.058620,
48.000000,54.000000,5965.156258,3.221299,4.000000,1.000000,-1.000000,1.014382,2.104645,1.092200,0.592503,0.066437,
57.000000,64.000000,6274.766873,2.009557,4.000000,1.000000,-1.000000,3.468407,4.637793,2.502167,0.939548,0.096821,
56.000000,64.000000,5913.253886,2.633984,4.000000,1.000000,-1.000000,3.472116,7.504277,4.299738,1.198030,0.153800,
54.000000,56.000000,5476.958534,3.332348,2.000000,1.000000,-1.000000,2.632442,2.082540,1.278366,1.281134,0.215043,
50.000000,44.000000,4284.261809,3.794212,2.000000,1.000000,-1.000000,1.501798,2.220475,1.604638,0.773163,0.177201,
54.000000,40.000000,4791.319387,3.929032,2.000000,1.000000,-1.000000,2.326970,2.510467,1.046775,0.638591,0.188128,
51.000000,43.000000,2228.826034,2.799733,2.000000,1.000000,-1.000000,2.173720,3.689424,2.842505,1.343755,0.190179,
56.000000,50.000000,3568.790387,3.844433,4.000000,1.000000,-1.000000,2.567633,6.088051,3.498530,0.877398,0.050650,
61.000000,57.000000,4334.573580,3.118549,4.000000,1.000000,-1.000000,2.053609,2.791151,1.021491,0.390998,0.030340,
51.000000,66.000000,3775.876847,3.672003,3.000000,1.000000,-1.000000,1.352416,1.405080,0.955026,0.717408,0.069390,
51.000000,70.000000,4562.499553,3.747665,4.000000,1.000000,-1.000000,2.205399,4.232504,2.360890,0.743988,0.071799,
51.000000,64.000000,4737.621963,3.833389,2.000000,1.000000,-1.000000,2.449524,4.288425,2.698168,0.961605,0.103372,
48.000000,75.000000,-519.049989,-3.701182,4.000000,1.000000,-1.000000,2.553301,4.586289,2.177974,0.616520,0.114676,
48.000000,74.000000,5563.280438,1.553914,4.000000,1.000000,-1.000000,1.565945,2.131513,1.470519,0.696175,0.070463,
35.000000,43.000000,6216.481964,3.795179,4.000000,1.000000,-1.000000,1.949808,1.372327,1.863556,1.353352,0.208755,
35.000000,44.000000,5365.935129,3.756077,4.000000,1.000000,-1.000000,4.298218,3.987525,1.874546,0.632146,0.063490,
38.000000,53.000000,4730.859945,1.450059,4.000000,1.000000,-1.000000,5.787914,4.944848,1.817310,0.975411,0.106336,
37.000000,47.000000,4063.892998,3.736984,4.000000,1.000000,-1.000000,1.700134,1.514488,1.839209,0.778840,0.188540,
63.000000,80.000000,1935.976269,3.632303,4.000000,1.000000,-1.000000,2.408454,2.976659,2.090351,1.084010,0.126047,
53.000000,84.000000,3964.546630,3.712673,4.000000,1.000000,-1.000000,1.881804,1.835998,0.872271,0.461154,0.057116,
51.000000,69.000000,1904.179587,3.612596,4.000000,1.000000,-1.000000,3.029035,5.480822,3.502279,1.591836,0.253633,
57.000000,60.000000,2410.975781,2.249668,4.000000,1.000000,-1.000000,2.290930,2.718514,1.268193,0.728584,0.094294,
41.000000,44.000000,4004.340241,3.501457,4.000000,1.000000,-1.000000,1.205588,1.656630,1.165061,0.764299,0.091104,
44.000000,40.000000,5137.218960,3.043223,4.000000,1.000000,-1.000000,1.663717,3.045911,1.287134,0.659262,0.101321,
50.000000,38.000000,4149.946247,3.572471,4.000000,1.000000,-1.000000,1.699349,2.520075,1.165837,0.426406,0.129318,
48.000000,48.000000,4556.456826,2.919867,4.000000,1.000000,-1.000000,1.815064,3.096398,1.844306,0.828181,0.129335,
53.000000,51.000000,5333.013005,2.370458,2.000000,1.000000,-1.000000,2.287713,3.093079,1.810654,0.700101,0.119120,
54.000000,41.000000,4866.917100,3.180981,4.000000,1.000000,-1.000000,3.868563,3.552229,1.870591,0.747392,0.082114,
56.000000,38.000000,3361.080342,4.005744,4.000000,1.000000,-1.000000,1.894669,2.856362,2.088846,0.875145,0.087679,
50.000000,50.000000,3803.078709,4.022540,4.000000,1.000000,-1.000000,2.944956,2.741992,1.739147,0.999362,0.143027,
50.000000,44.000000,3363.580615,3.830901,4.000000,1.000000,-1.000000,1.839157,3.217077,2.703244,0.880303,0.091181,
56.000000,53.000000,2955.231687,3.671922,4.000000,1.000000,-1.000000,2.447898,3.217493,2.274424,1.015306,0.067819,
63.000000,35.000000,3284.533372,2.348856,2.000000,1.000000,-1.000000,1.663784,1.986555,1.590928,0.870483,0.137630,
69.000000,35.000000,1032.604487,2.662896,3.000000,1.000000,-1.000000,2.261987,4.246796,2.547624,0.983807,0.064109,
77.000000,44.000000,2945.890255,-0.591864,4.000000,1.000000,-1.000000,1.076851,1.579253,1.239395,0.926781,0.142153,
74.000000,48.000000,2695.538952,1.866436,3.000000,1.000000,-1.000000,1.509901,3.716663,2.209318,0.463014,0.120758,
63.000000,50.000000,2933.153767,2.393213,3.000000,1.000000,-1.000000,2.132229,3.658307,2.122839,0.993984,0.133777,
56.000000,47.000000,974.531081,1.251059,3.000000,1.000000,-1.000000,1.203851,1.862553,1.120915,0.480607,0.095057,
53.000000,41.000000,2524.599984,2.495582,4.000000,1.000000,-1.000000,2.295984,3.470835,3.291079,1.761753,0.264187,
48.000000,44.000000,3207.057512,2.469352,4.000000,1.000000,-1.000000,1.932596,2.036205,1.693801,0.992937,0.107787,
47.000000,74.000000,2528.656343,1.941520,4.000000,1.000000,-1.000000,2.040438,3.848529,1.405930,0.473969,0.049561,
47.000000,80.000000,655.511543,2.395033,4.000000,1.000000,-1.000000,4.357333,5.129619,2.205059,0.743563,0.054452,
37.000000,69.000000,1721.933558,2.842403,4.000000,1.000000,-1.000000,0.790921,2.945740,2.244413,0.742822,0.294282,
38.000000,66.000000,2176.266775,2.844732,4.000000,1.000000,-1.000000,2.840135,3.954617,2.293664,0.865045,0.066326,
54.000000,44.000000,2009.949714,2.973255,4.000000,1.000000,-1.000000,1.553933,2.643353,2.558515,1.087709,0.139444,
54.000000,40.000000,2275.415785,3.222921,4.000000,1.000000,-1.000000,1.821568,1.800609,0.812876,0.224781,0.039553,
