Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
53.000000,27.000000,194.118599,-3.184596,2.000000,1.000000,-1.000000,8.433788,5.723530,3.319938,2.179225,0.351703,
48.000000,21.000000,156.658347,-3.500282,2.000000,1.000000,-1.000000,4.895896,4.658798,1.946630,2.446655,0.559683,
47.000000,16.000000,193.306155,-3.448902,2.000000,1.000000,-1.000000,3.892646,5.546518,1.697621,0.992900,0.285424,
51.000000,13.000000,94.540915,-3.613947,2.000000,1.000000,-1.000000,2.056912,4.877349,3.354952,2.189965,0.568877,
38.000000,13.000000,114.458992,-4.806361,1.000000,1.000000,-1.000000,6.037975,6.704974,2.990923,1.476125,0.209552,
56.000000,37.000000,97.054370,-5.135202,1.000000,1.000000,-1.000000,5.645775,7.473741,2.496041,1.884062,0.442346,
47.000000,30.000000,84.447235,-3.304176,1.000000,1.000000,-1.000000,3.876541,4.466756,2.894676,0.668216,0.138254,
43.000000,30.000000,102.055254,-5.786214,4.000000,1.000000,-1.000000,9.139878,7.950440,4.929767,2.655021,0.413529,
50.000000,29.000000,17.861807,-7.343865,2.000000,1.000000,-1.000000,4.375203,6.804820,3.552086,2.399016,0.503644,
48.000000,17.000000,86.973623,-4.014280,2.000000,1.000000,-1.000000,1.320004,2.380573,1.068000,0.244857,0.062817,
56.000000,38.000000,105.488064,-3.398635,2.000000,1.000000,-1.000000,3.086277,2.974695,2.056509,1.073581,0.163340,
57.000000,53.000000,91.876435,-4.152627,2.000000,1.000000,-1.000000,4.003666,3.488337,3.260816,1.875714,0.210748,
56.000000,61.000000,60.416658,-2.887057,1.000000,1.000000,-1.000000,17.366207,13.713950,8.181357,4.766874,0.940093,
54.000000,60.000000,25.127362,-5.693811,1.000000,1.000000,-1.000000,2.917811,3.284382,1.360103,0.363363,0.051055,
67.000000,41.000000,104.228373,-3.366690,2.000000,1.000000,-1.000000,3.343609,6.354839,6.143906,3.269272,0.357140,
63.000000,38.000000,21.952630,-5.708678,2.000000,1.000000,-1.000000,4.576511,5.082272,4.100043,1.229359,0.288373,
77.000000,38.000000,62.006672,-3.406026,1.000000,1.000000,-1.000000,4.883665,11.842646,8.975863,5.235717,0.901215,
67.000000,44.000000,124.391910,-5.597845,1.000000,1.000000,-1.000000,1.044478,2.173178,1.569849,0.208369,0.053753,
74.000000,57.000000,123.129246,-2.339637,2.000000,1.000000,-1.000000,10.968011,13.139175,10.787865,7.408259,2.013879,
69.000000,44.000000,98.067361,-2.939038,1.000000,1.000000,-1.000000,2.778907,3.309457,4.012849,2.609073,0.255945,
57.000000,35.000000,114.240872,-2.599865,1.000000,1.000000,-1.000000,3.097494,5.460143,4.852957,3.570276,0.499990,
64.000000,40.000000,-16.135936,-4.365412,1.000000,1.000000,-1.000000,1.383292,2.901246,2.156353,1.012164,0.088220,
48.000000,26.000000,134.551628,-5.490537,1.000000,1.000000,-1.000000,1.164525,1.797209,1.156351,0.249007,0.032735,
50.000000,41.000000,131.692716,-2.237359,1.000000,1.000000,-1.000000,3.805641,5.314254,4.184169,1.684704,0.311220,
50.000000,44.000000,124.262672,-5.392340,2.000000,1.000000,-1.000000,1.620761,6.447903,5.098760,2.467898,0.787211,
37.000000,34.000000,147.728839,-2.357825,1.000000,1.000000,-1.000000,2.884472,3.910048,2.504834,1.378476,0.177898,
38.000000,38.000000,144.067878,-2.649101,1.000000,1.000000,-1.000000,15.136589,19.257952,9.547207,6.123891,0.737427,
24.000000,34.000000,210.384847,-2.052021,2.000000,1.000000,-1.000000,2.938270,2.958013,2.001338,0.356892,0.019732,
38.000000,34.000000,220.641190,-2.569031,1.000000,1.000000,-1.000000,3.723568,5.218237,2.079820,0.530134,0.087204,
48.000000,40.000000,143.180756,-2.503199,1.000000,1.000000,-1.000000,4.611958,5.783654,4.139229,2.174042,0.469107,
47.000000,43.000000,163.126967,-1.994628,2.000000,1.000000,-1.000000,5.810309,4.269448,1.759031,0.561957,0.147991,
70.000000,48.000000,213.725460,-3.278565,4.000000,1.000000,-1.000000,4.333765,4.398562,3.120405,2.003191,0.244046,
60.000000,47.000000,186.814796,-2.177688,2.000000,1.000000,-1.000000,2.787376,7.660528,4.019341,3.225584,0.220696,
48.000000,38.000000,153.830923,-3.426880,2.000000,1.000000,-1.000000,1.957693,2.312327,1.097647,0.394623,0.028005,
50.000000,30.000000,156.754773,-1.732872,2.000000,1.000000,-1.000000,5.976791,7.837805,5.968550,2.919570,0.469004,
26.000000,29.000000,106.682863,-2.110268,4.000000,1.000000,-1.000000,3.226162,8.045749,11.741399,10.043388,1.491266,
14.000000,23.000000,-29.621299,-2.995963,2.000000,1.000000,-1.000000,38.379388,41.814772,21.526282,16.543007,4.376111,
7.000000,27.000000,120.784189,-1.616062,1.000000,1.000000,-1.000000,7.328848,7.803151,12.045768,11.554734,1.182228,
4.000000,35.000000,131.524588,-1.065924,1.000000,1.000000,-1.000000,4.474480,3.546252,1.164076,1.100247,0.169389,
10.000000,37.000000,70.308484,-1.652975,1.000000,1.000000,-1.000000,5.073167,4.819026,2.090854,0.566935,0.024394,
27.000000,47.000000,107.223886,-0.906006,2.000000,1.000000,-1.000000,7.613645,4.782535,2.238552,0.905030,0.171902,
57.000000,51.000000,97.364870,-1.091524,3.000000,1.000000,-1.000000,8.525534,6.568406,1.956501,0.619727,0.147422,
70.000000,61.000000,86.808293,-0.342279,1.000000,1.000000,-1.000000,2.213224,3.009460,1.983377,1.554279,0.139975,
77.000000,50.000000,100.661815,-0.452741,2.000000,1.000000,-1.000000,1.084342,2.624702,2.027152,0.548646,0.073146,
78.000000,57.000000,90.679162,-0.043364,1.000000,1.000000,-1.000000,3.487996,6.467986,2.694606,0.468688,0.116959,
78.000000,63.000000,87.675936,-0.596417,1.000000,1.000000,-1.000000,4.842765,8.912841,4.846063,1.327197,0.174526,
77.000000,48.000000,123.758569,0.270407,1.000000,1.000000,-1.000000,3.134157,4.442881,2.514432,1.035784,0.094564,
81.000000,48.000000,111.621209,-0.974296,1.000000,1.000000,-1.000000,2.390771,3.725507,1.888265,0.792047,0.105367,
74.000000,26.000000,161.982760,0.055102,2.000000,1.000000,-1.000000,14.472608,14.022140,10.555449,4.779489,0.594624,
69.000000,23.000000,197.692497,-0.064109,1.000000,1.000000,-1.000000,12.728783,9.642179,13.422074,8.314745,1.155065,
50.000000,30.000000,175.237305,-1.751893,1.000000,1.000000,-1.000000,2.577628,3.410504,2.650667,0.584673,0.047028,
47.000000,35.000000,221.202227,-2.254013,1.000000,1.000000,-1.000000,1.880234,3.499748,2.064490,0.423036,0.081776,
50.000000,54.000000,259.196246,-0.799282,1.000000,1.000000,-1.000000,3.688571,6.758359,3.666476,0.876136,0.194910,
51.000000,53.000000,233.970144,-1.113932,2.000000,1.000000,-1.000000,0.897509,2.669772,1.676838,0.301908,0.093031,
70.000000,61.000000,145.124501,-1.834089,2.000000,1.000000,-1.000000,1.518796,7.879103,6.292722,1.493167,0.353019,
77.000000,69.000000,204.764123,-1.246786,1.000000,1.000000,-1.000000,2.273323,4.203774,2.318826,0.472238,0.061245,
83.000000,69.000000,40.079611,-1.571288,4.000000,1.000000,-1.000000,3.609186,6.504490,2.918455,0.320087,0.055320,
83.000000,66.000000,185.864415,-0.892987,2.000000,1.000000,-1.000000,2.936327,6.394409,3.728722,0.467981,0.050603,
90.000000,57.000000,216.706509,-3.903371,2.000000,1.000000,-1.000000,8.631364,8.238395,4.675475,1.590707,0.337452,
83.000000,47.000000,275.958918,-1.854554,2.000000,1.000000,-1.000000,2.686972,5.339899,3.681654,0.716081,0.068761,
93.000000,38.000000,208.250862,-2.121986,4.000000,1.000000,-1.000000,2.227154,4.153750,3.233070,1.319222,0.212210,
80.000000,27.000000,256.882783,-2.044184,2.000000,1.000000,-1.000000,6.014650,12.690755,7.136487,3.411070,0.252157,
77.000000,23.000000,274.831405,-2.376155,4.000000,1.000000,-1.000000,4.826343,6.559592,2.400926,1.135310,0.264359,
80.000000,24.000000,193.614459,-2.706350,4.000000,1.000000,-1.000000,1.024317,1.813838,1.010872,0.666298,0.092937,
64.000000,24.000000,224.196052,-1.732760,2.000000,1.000000,-1.000000,3.547619,4.466099,3.252873,2.675764,0.456514,
75.000000,35.000000,232.936613,-2.583403,1.000000,1.000000,-1.000000,4.593036,5.466128,3.335430,2.754789,0.583817,
56.000000,37.000000,222.726900,-1.963857,4.000000,1.000000,-1.000000,3.678631,8.080480,3.797525,1.501445,0.224037,
56.000000,37.000000,230.600013,-1.868054,2.000000,1.000000,-1.000000,21.237291,11.883863,8.043612,10.429613,2.270856,
50.000000,38.000000,264.550734,-2.932144,1.000000,1.000000,-1.000000,15.226495,13.546906,8.909616,8.669753,3.127802,
35.000000,41.000000,231.199744,-5.892467,1.000000,1.000000,-1.000000,2.050218,3.577769,1.871512,0.788090,0.049077,
44.000000,44.000000,231.416941,-7.597458,2.000000,1.000000,-1.000000,2.603330,3.769021,1.595154,0.333915,0.041823,
50.000000,53.000000,194.712849,-1.390954,1.000000,1.000000,-1.000000,1.567985,3.724972,3.939717,1.292310,0.325248,
60.000000,60.000000,257.688258,-1.073058,4.000000,1.000000,-1.000000,4.115401,4.635899,1.427822,0.521180,0.038718,
77.000000,64.000000,275.737992,-3.916826,1.000000,1.000000,-1.000000,6.477703,4.555166,1.693548,0.976963,0.203436,
83.000000,64.000000,242.718696,-3.512905,2.000000,1.000000,-1.000000,0.677371,1.641350,1.606223,0.555437,0.128725,
77.000000,63.000000,342.596592,-0.960681,2.000000,1.000000,-1.000000,5.488724,5.993265,2.452328,1.824427,0.200456,
77.000000,60.000000,315.018254,-1.086467,1.000000,1.000000,-1.000000,6.783294,9.087934,6.468541,3.145719,0.701256,
61.000000,51.000000,321.465440,-1.001605,2.000000,1.000000,-1.000000,19.686150,25.789066,14.827385,17.259939,2.989359,
53.000000,41.000000,357.083922,-2.238972,1.000000,1.000000,-1.000000,5.033373,4.892732,1.577662,0.417742,0.057305,
53.000000,48.000000,314.995426,-10.560630,1.000000,1.000000,-1.000000,3.069395,4.145896,2.583427,0.646351,0.151813,
47.000000,50.000000,340.329547,-0.447750,1.000000,1.000000,-1.000000,6.819657,6.523421,4.048307,1.975554,0.484322,
50.000000,51.000000,344.101559,-0.507145,1.000000,1.000000,-1.000000,3.792795,2.950613,1.316001,0.327168,0.072835,
51.000000,63.000000,314.379692,-2.595492,4.000000,1.000000,-1.000000,5.930602,6.101860,3.470788,3.465992,0.403807,
47.000000,44.000000,333.188405,-0.208529,2.000000,1.000000,-1.000000,21.618302,17.675580,11.796252,12.651543,2.756462,
37.000000,23.000000,309.722513,-0.324068,2.000000,1.000000,-1.000000,8.324935,11.459377,5.209779,4.633072,1.067817,
30.000000,20.000000,315.763216,-0.043121,4.000000,1.000000,-1.000000,19.322037,21.222540,10.992796,7.498046,1.566821,
23.000000,29.000000,374.870744,-2.447489,2.000000,1.000000,-1.000000,8.365651,7.300737,3.809269,1.477645,0.382679,
17.000000,41.000000,340.580642,-1.082292,4.000000,1.000000,-1.000000,42.330214,34.643510,17.750487,13.651641,2.869192,
20.000000,67.000000,329.352624,0.087375,2.000000,1.000000,-1.000000,39.222327,24.459839,11.621658,9.135405,2.405693,
21.000000,78.000000,321.446436,0.155282,1.000000,1.000000,-1.000000,2.330451,2.691345,1.193007,0.737568,0.074938,
38.000000,66.000000,296.447595,-1.526959,1.000000,1.000000,-1.000000,11.249243,17.651672,8.944477,4.469839,0.845487,
41.000000,64.000000,296.508927,0.144708,2.000000,1.000000,-1.000000,5.086880,9.108321,6.151105,2.725380,0.939516,
37.000000,56.000000,309.933065,0.553240,1.000000,1.000000,-1.000000,3.290749,6.996908,4.495522,1.003228,0.114470,
38.000000,56.000000,290.143560,-0.033199,2.000000,1.000000,-1.000000,4.389008,3.722795,2.199691,0.686694,0.118726,
30.000000,63.000000,295.961021,-0.032989,2.000000,1.000000,-1.000000,2.660805,5.896973,5.905957,2.133724,0.308554,
40.000000,66.000000,295.035507,-3.944272,2.000000,1.000000,-1.000000,4.083453,5.936828,2.309692,0.555364,0.040384,
48.000000,60.000000,298.479147,-4.611364,2.000000,1.000000,-1.000000,7.041244,6.558178,3.943912,1.985644,0.177059,
54.000000,57.000000,268.150760,-0.266552,4.000000,1.000000,-1.000000,3.012343,4.228740,2.891626,0.887168,0.150250,
57.000000,53.000000,301.153838,-1.217821,4.000000,1.000000,-1.000000,7.342135,10.536662,4.618836,0.521511,0.148079,
53.000000,53.000000,249.084873,-0.156589,4.000000,1.000000,-1.000000,3.726453,5.543366,3.855680,0.974722,0.148573,
56.000000,57.000000,249.689551,-2.370521,4.000000,1.000000,-1.000000,12.815167,23.752839,11.203761,2.860031,0.481376,
54.000000,56.000000,312.777807,-0.480885,4.000000,1.000000,-1.000000,7.236853,5.282674,1.864092,0.579173,0.068791,
51.000000,60.000000,302.688988,-1.479579,2.000000,1.000000,-1.000000,2.549457,7.703258,3.112659,0.555744,0.068328,
44.000000,43.000000,206.739975,-0.459725,4.000000,1.000000,-1.000000,12.337479,6.352866,3.460955,2.452530,0.156146,
38.000000,40.000000,249.740236,-0.403011,2.000000,1.000000,-1.000000,19.904054,15.352942,11.010423,9.708211,1.411973,
30.000000,38.000000,236.074365,-0.564588,2.000000,1.000000,-1.000000,2.009492,8.404924,8.372513,1.762207,0.268973,
30.000000,27.000000,208.294866,-2.844786,2.000000,1.000000,-1.000000,9.317210,13.027020,7.088322,0.922219,0.204961,
35.000000,47.000000,120.687693,-0.713370,2.000000,1.000000,-1.000000,3.567234,4.642868,3.002301,0.510586,0.054244,
60.000000,48.000000,141.193233,-2.676304,2.000000,1.000000,-1.000000,4.492665,4.137905,3.062709,1.574613,0.146475,
61.000000,29.000000,134.832791,-0.652112,2.000000,1.000000,-1.000000,2.138746,3.338763,2.595842,0.896494,0.137156,
56.000000,30.000000,133.835955,-0.220480,4.000000,1.000000,-1.000000,3.382996,8.880689,5.510738,2.699072,0.664054,
57.000000,26.000000,112.778840,-2.153750,4.000000,1.000000,-1.000000,14.906559,11.853999,5.700859,2.506356,0.589690,
48.000000,26.000000,118.334165,-1.451189,2.000000,1.000000,-1.000000,41.013834,32.642984,21.595301,18.467052,4.279796,
40.000000,40.000000,147.811776,-0.442166,2.000000,1.000000,-1.000000,15.334103,19.442940,19.068507,18.724270,4.518259,
47.000000,35.000000,126.053232,-0.258401,2.000000,1.000000,-1.000000,5.438142,9.485178,7.050714,1.954754,0.409663,
47.000000,35.000000,157.758875,-0.582234,3.000000,1.000000,-1.000000,1.164586,2.519329,2.771550,0.581176,0.070547,
43.000000,24.000000,207.862356,-1.050247,2.000000,1.000000,-1.000000,3.086266,4.995233,1.621668,0.938004,0.329615,
56.000000,23.000000,216.612843,-2.644363,2.000000,1.000000,-1.000000,4.795526,3.651756,2.648198,2.343972,0.340221,
56.000000,27.000000,132.249399,-1.530371,2.000000,1.000000,-1.000000,63.402127,62.318582,33.673835,24.053297,7.656866,
51.000000,37.000000,270.849476,-3.491167,2.000000,1.000000,-1.000000,1.307165,3.102594,2.927062,0.414912,0.075578,
54.000000,60.000000,298.207633,-0.536087,2.000000,1.000000,-1.000000,3.031449,7.310965,5.689406,1.201389,0.191336,
50.000000,63.000000,307.993074,-3.912910,2.000000,1.000000,-1.000000,0.811294,2.070930,2.228523,0.730078,0.060067,
57.000000,64.000000,382.924559,-0.304823,2.000000,1.000000,-1.000000,1.442531,3.415221,4.033628,1.228335,0.541582,
66.000000,43.000000,358.390395,-0.255143,2.000000,1.000000,-1.000000,3.301429,5.086456,2.093594,0.443987,0.076254,
64.000000,34.000000,352.014158,-1.033510,4.000000,1.000000,-1.000000,2.396023,4.487416,2.777948,1.405698,0.169472,
70.000000,43.000000,384.683840,-4.699597,4.000000,1.000000,-1.000000,11.865263,17.802799,13.355814,4.862646,1.084349,
67.000000,34.000000,302.589439,-3.026323,1.000000,1.000000,-1.000000,9.286399,8.917448,4.159040,1.369050,0.134266,
70.000000,44.000000,391.906273,-4.475720,2.000000,1.000000,-1.000000,5.070422,5.221612,2.488320,0.693691,0.059403,
69.000000,38.000000,380.357443,-2.574751,1.000000,1.000000,-1.000000,3.771145,5.084483,4.395803,0.957705,0.111667,
57.000000,23.000000,373.277445,-3.149817,2.000000,1.000000,-1.000000,1.867374,4.431904,2.818948,0.658001,0.097941,
57.000000,38.000000,341.920045,-2.270111,2.000000,1.000000,-1.000000,5.035368,7.736094,4.308440,0.704062,0.060622,
60.000000,30.000000,328.686111,-1.692582,4.000000,1.000000,-1.000000,4.708457,7.972910,4.553435,0.900969,0.122565,
56.000000,48.000000,333.957378,-4.827918,2.000000,1.000000,-1.000000,3.646620,6.038522,2.964235,0.342312,0.092762,
74.000000,56.000000,325.490956,-1.619785,2.000000,1.000000,-1.000000,18.048383,15.243838,17.924813,14.972505,2.717496,
67.000000,47.000000,354.680536,-2.183250,2.000000,1.000000,-1.000000,3.430777,4.929114,3.459272,0.760969,0.165443,
60.000000,57.000000,359.259783,-3.521672,2.000000,1.000000,-1.000000,33.836133,27.141154,13.566151,25.441337,4.071164,
56.000000,57.000000,311.537709,-2.210033,1.000000,1.000000,-1.000000,4.598697,5.041467,2.698463,0.962390,0.082057,
41.000000,63.000000,302.388646,-2.920828,1.000000,1.000000,-1.000000,8.787151,6.358180,3.071624,1.018696,0.259032,
41.000000,63.000000,312.224977,-2.611922,1.000000,1.000000,-1.000000,13.937652,6.853506,3.166009,1.674306,0.333403,
41.000000,60.000000,323.537153,-2.142268,1.000000,1.000000,-1.000000,7.897531,8.649047,8.772946,3.998716,0.984229,
38.000000,51.000000,316.547848,-2.944802,1.000000,1.000000,-1.000000,3.480989,6.272094,3.412877,0.640473,0.125184,
47.000000,43.000000,335.367664,-1.577150,2.000000,1.000000,-1.000000,3.585615,4.257240,1.658329,0.737517,0.176155,
38.000000,44.000000,330.727473,-2.407079,1.000000,1.000000,-1.000000,8.625742,8.092578,3.872242,1.233696,0.176714,
26.000000,27.000000,320.691351,-9.438910,2.000000,1.000000,-1.000000,3.571950,5.371436,4.078428,0.918978,0.169794,
43.000000,26.000000,368.054732,-2.120700,2.000000,1.000000,-1.000000,2.538238,5.139322,3.739105,1.419884,0.124328,
35.000000,38.000000,365.878088,-2.228286,1.000000,1.000000,-1.000000,3.916717,4.380336,2.188603,0.854423,0.057862,
50.000000,47.000000,369.030509,-7.746902,4.000000,1.000000,-1.000000,4.571023,3.523001,1.123525,0.630663,0.096011,
66.000000,69.000000,383.578122,-3.982118,4.000000,1.000000,-1.000000,5.099881,5.062094,4.521042,2.766823,0.231855,
50.000000,51.000000,379.143748,-2.493542,4.000000,1.000000,-1.000000,12.148263,7.904944,2.676456,1.476223,0.126706,
54.000000,38.000000,391.444770,-6.008650,4.000000,1.000000,-1.000000,2.674692,5.926022,3.104389,0.643261,0.096396,
50.000000,41.000000,402.895974,-3.489591,2.000000,1.000000,-1.000000,2.230649,4.900548,1.929589,0.429696,0.112042,
50.000000,30.000000,395.935730,-3.217690,2.000000,1.000000,-1.000000,1.358809,4.415797,2.178742,0.995362,0.169013,
54.000000,48.000000,402.638311,-2.544086,4.000000,1.000000,-1.000000,3.041726,5.205366,3.981477,1.123727,0.156471,
51.000000,56.000000,400.568046,-6.647276,2.000000,1.000000,-1.000000,3.433484,7.407887,6.255015,2.941943,0.271129,
54.000000,60.000000,456.096167,-4.290818,2.000000,1.000000,-1.000000,11.561497,7.704552,3.873884,4.524636,0.937252,
40.000000,61.000000,447.111551,-3.111912,1.000000,1.000000,-1.000000,7.740672,12.041470,5.328543,2.023430,0.460359,
40.000000,66.000000,458.047873,-4.196686,1.000000,1.000000,-1.000000,3.323211,8.576988,4.033854,1.193575,0.237982,
53.000000,60.000000,427.839565,-2.314520,1.000000,1.000000,-1.000000,1.704199,4.393608,2.874631,0.636757,0.080511,
56.000000,51.000000,421.681847,-1.396818,2.000000,1.000000,-1.000000,4.359154,9.468316,5.675402,1.520001,0.517734,
67.000000,57.000000,330.086033,-0.975891,1.000000,1.000000,-1.000000,43.969048,44.644339,19.674244,19.732272,7.046515,
61.000000,43.000000,438.093574,-3.439874,2.000000,1.000000,-1.000000,13.531811,14.241770,8.160159,5.126494,1.101193,
44.000000,47.000000,422.889985,-0.668267,2.000000,1.000000,-1.000000,2.975024,3.332669,1.642546,0.444450,0.089520,
47.000000,41.000000,450.332937,-0.510833,1.000000,1.000000,-1.000000,2.305109,2.128714,0.644073,0.351821,0.054235,
40.000000,38.000000,382.227534,-0.437914,1.000000,1.000000,-1.000000,5.199428,9.934685,7.330357,2.984481,0.810766,
44.000000,53.000000,409.742437,-0.959797,1.000000,1.000000,-1.000000,5.602797,4.373213,1.309268,0.512749,0.186480,
53.000000,63.000000,390.811907,-0.561065,1.000000,1.000000,-1.000000,2.922749,6.104633,5.126809,1.900055,0.379224,
44.000000,66.000000,450.420787,-0.501816,1.000000,1.000000,-1.000000,3.632530,3.189900,1.281176,0.410577,0.031738,
61.000000,64.000000,502.044791,-1.391238,2.000000,1.000000,-1.000000,5.191961,5.503201,5.393822,4.209640,0.623783,
61.000000,63.000000,489.032070,-2.582303,2.000000,1.000000,-1.000000,7.846978,13.873227,12.371991,3.026643,0.401112,
61.000000,61.000000,476.970845,-4.507103,1.000000,1.000000,-1.000000,3.532136,3.559219,1.392900,0.549269,0.056503,
67.000000,60.000000,456.917460,-0.396462,1.000000,1.000000,-1.000000,12.354013,9.343478,3.505355,4.431423,0.896425,
47.000000,64.000000,466.829322,-1.142084,1.000000,1.000000,-1.000000,1.522224,2.428425,1.536866,0.587549,0.117228,
50.000000,54.000000,357.667902,-2.326516,1.000000,1.000000,-1.000000,9.841039,9.192232,3.618066,3.236454,0.475109,
47.000000,44.000000,355.872663,-2.141679,2.000000,1.000000,-1.000000,6.282239,8.057381,6.339496,4.195675,0.826789,
27.000000,41.000000,375.188241,-2.952793,2.000000,1.000000,-1.000000,2.576760,2.835249,1.907076,0.468120,0.085960,
43.000000,47.000000,441.595196,0.161904,1.000000,1.000000,-1.000000,2.556789,4.077252,2.019593,0.443107,0.071466,
51.000000,50.000000,387.344427,-1.970521,1.000000,1.000000,-1.000000,4.884908,4.365717,2.647103,1.466695,0.194226,
63.000000,56.000000,376.477130,0.477540,4.000000,1.000000,-1.000000,1.304760,2.518960,1.918132,0.371007,0.059083,
75.000000,77.000000,315.993062,-2.931454,2.000000,1.000000,-1.000000,1.912670,2.661527,1.276470,0.222506,0.039438,
81.000000,70.000000,316.520105,-1.521532,4.000000,1.000000,-1.000000,1.793549,4.888949,3.008350,1.555078,0.279362,
70.000000,78.000000,275.686550,-2.154492,1.000000,1.000000,-1.000000,3.020953,4.025938,1.558195,0.855525,0.197711,
64.000000,81.000000,341.209451,0.255909,1.000000,1.000000,-1.000000,8.864167,8.081692,6.756024,4.493885,0.859490,
61.000000,64.000000,341.336718,0.184193,1.000000,1.000000,-1.000000,2.790474,4.546192,2.913763,0.688304,0.139993,
53.000000,64.000000,302.822092,-2.303981,1.000000,1.000000,-1.000000,3.069844,5.048928,1.794626,0.378924,0.065750,
60.000000,63.000000,310.829091,-2.604427,2.000000,1.000000,-1.000000,9.040981,10.269602,5.385576,2.924469,0.570013,
60.000000,60.000000,305.731215,-2.709032,1.000000,1.000000,-1.000000,4.736889,5.921594,2.942822,0.790159,0.181006,
61.000000,53.000000,345.970818,-3.283401,1.000000,1.000000,-1.000000,4.394510,5.569468,5.795236,3.771950,0.448306,
51.000000,41.000000,337.145495,0.063180,2.000000,1.000000,-1.000000,1.192450,2.791913,1.550741,0.557866,0.108444,
50.000000,35.000000,329.106431,-0.594156,1.000000,1.000000,-1.000000,0.554263,1.136695,0.791053,0.202243,0.023199,
53.000000,29.000000,298.199022,-0.174661,2.000000,1.000000,-1.000000,1.537812,1.774973,0.899522,0.245912,0.043244,
66.000000,44.000000,351.410011,0.099251,1.000000,1.000000,-1.000000,5.756032,8.624363,6.962558,3.471518,0.381870,
64.000000,53.000000,323.740261,0.342153,2.000000,1.000000,-1.000000,2.334069,3.026221,1.265101,0.327113,0.090873,
70.000000,56.000000,338.673174,0.146394,1.000000,1.000000,-1.000000,3.833097,6.066255,2.334837,0.696951,0.126889,
80.000000,56.000000,286.401940,0.065550,1.000000,1.000000,-1.000000,3.005984,6.178357,3.087844,0.652243,0.054548,
78.000000,56.000000,307.127247,-0.220094,4.000000,1.000000,-1.000000,5.298932,6.866369,2.823043,1.446569,0.285042,
84.000000,48.000000,311.555826,-0.969421,2.000000,1.000000,-1.000000,9.848321,8.611932,2.119653,0.698368,0.126526,
84.000000,40.000000,278.088437,-0.979267,2.000000,1.000000,-1.000000,3.938441,5.621809,3.837813,1.106026,0.122379,
80.000000,44.000000,292.105059,-1.829154,4.000000,1.000000,-1.000000,4.516100,7.391074,4.050690,0.804812,0.110125,
64.000000,34.000000,276.101556,-2.568040,2.000000,1.000000,-1.000000,3.041696,3.695975,3.224520,1.700197,0.291995,
69.000000,26.000000,135.345061,-1.149319,4.000000,1.000000,-1.000000,7.219482,6.711612,2.910966,0.803201,0.065156,
67.000000,34.000000,205.009536,-3.222835,2.000000,1.000000,-1.000000,1.045993,1.752276,2.047693,0.429462,0.063706,
67.000000,44.000000,201.855826,-2.652235,4.000000,1.000000,-1.000000,2.262143,3.569816,1.788895,0.677408,0.092549,
74.000000,50.000000,191.397856,-1.960367,4.000000,1.000000,-1.000000,14.860541,11.937269,5.970172,3.216668,0.485876,
60.000000,60.000000,188.926434,-5.644024,4.000000,1.000000,-1.000000,6.944559,4.343776,3.631572,3.833125,0.371244,
47.000000,51.000000,172.262389,-2.143458,4.000000,1.000000,-1.000000,6.429167,12.590973,6.198187,1.508275,0.515136,
56.000000,27.000000,195.930663,-1.177456,4.000000,1.000000,-1.000000,1.181796,1.799212,1.025284,0.201214,0.041685,
61.000000,38.000000,157.263394,-0.796401,4.000000,1.000000,-1.000000,1.849067,3.837223,2.547574,0.543033,0.047421,
84.000000,37.000000,188.365369,-2.133880,2.000000,1.000000,-1.000000,5.153027,5.902870,5.745686,2.860524,0.491356,
88.000000,50.000000,155.922388,-3.549848,1.000000,1.000000,-1.000000,2.393741,3.720616,2.189657,0.523982,0.140025,
74.000000,66.000000,148.271110,-2.060934,1.000000,1.000000,-1.000000,1.266953,3.463506,1.804495,0.256110,0.034586,
74.000000,56.000000,196.673232,-3.063466,1.000000,1.000000,-1.000000,1.312962,1.647241,1.058830,0.612080,0.131072,
43.000000,75.000000,98.737445,-2.840050,4.000000,1.000000,-1.000000,2.993586,3.138372,1.109925,0.590776,0.111942,
26.000000,44.000000,168.115240,-1.644283,1.000000,1.000000,-1.000000,10.395729,14.802415,11.311504,6.132966,1.569232,
17.000000,41.000000,-72.470573,-2.094599,1.000000,1.000000,-1.000000,1.944367,4.501852,3.518619,1.106547,0.308481,
8.000000,40.000000,121.947528,-2.209782,1.000000,1.000000,-1.000000,2.268803,3.216656,1.896784,0.744309,0.181730,
17.000000,35.000000,209.403321,-3.636051,1.000000,1.000000,-1.000000,1.538564,1.864340,1.065123,0.566977,0.124058,
43.000000,61.000000,218.890300,-4.183781,1.000000,1.000000,-1.000000,2.966113,6.046843,4.131420,0.896775,0.143754,
50.000000,64.000000,318.946672,-2.145000,2.000000,1.000000,-1.000000,1.738410,2.511556,1.600778,0.807383,0.117793,
60.000000,69.000000,298.763762,-3.194482,2.000000,1.000000,-1.000000,1.991809,2.093657,0.781037,0.260700,0.062732,
66.000000,78.000000,315.384526,-2.034714,4.000000,1.000000,-1.000000,2.344882,3.086260,1.422276,0.308758,0.068444,
70.000000,78.000000,287.458035,-2.661332,2.000000,1.000000,-1.000000,3.672166,8.786243,6.963298,4.036931,0.491464,
