Attention,Meditation,Familiarity,MentalEffort,Appreciation,SignalQuality,EventTagging,Delta,Theta,Alpha,Beta,Gamma
40.000000,64.000000,83.660214,-5.735157,2.000000,1.000000,-1.000000,10.165625,15.125650,7.932939,8.355983,1.697829,
38.000000,78.000000,59.343377,-5.394102,2.000000,1.000000,-1.000000,8.390385,13.691326,5.687212,2.347560,0.334658,
27.000000,87.000000,39.734522,-5.093182,2.000000,1.000000,-1.000000,6.595559,12.524715,5.087887,1.715838,0.244753,
16.000000,78.000000,54.819578,-7.749179,2.000000,1.000000,-1.000000,22.413906,27.488459,15.534479,7.750261,1.421144,
7.000000,63.000000,60.927080,-3.533543,2.000000,1.000000,-1.000000,11.298413,22.971274,8.740670,3.716445,0.638031,
11.000000,50.000000,64.485015,-4.615089,2.000000,1.000000,-1.000000,7.483229,9.425766,4.407719,0.866766,0.192645,
23.000000,43.000000,47.249878,-4.546455,2.000000,1.000000,-1.000000,3.579829,7.658649,4.989828,1.000123,0.098492,
37.000000,50.000000,48.350382,-3.223316,2.000000,1.000000,-1.000000,7.327997,5.507926,1.582311,1.219590,0.136706,
43.000000,48.000000,54.050896,-2.547818,2.000000,1.000000,-1.000000,9.891421,8.997263,6.129286,1.320999,0.273195,
56.000000,57.000000,73.059789,-3.064976,2.000000,1.000000,-1.000000,4.344003,5.430626,3.428631,0.833945,0.246235,
51.000000,61.000000,52.669373,-2.729209,2.000000,1.000000,-1.000000,2.317944,3.762270,2.655513,1.513443,0.078163,
38.000000,60.000000,77.355984,-2.604830,2.000000,1.000000,-1.000000,3.446732,1.380880,1.185944,0.804851,0.067370,
47.000000,69.000000,79.081247,-4.031382,2.000000,1.000000,-1.000000,2.378734,3.716396,3.616046,0.988166,0.106823,
43.000000,70.000000,88.958008,-5.005516,2.000000,1.000000,-1.000000,4.635212,4.934350,1.851394,0.754671,0.107227,
41.000000,63.000000,72.468914,-3.057413,2.000000,1.000000,-1.000000,5.817363,7.203163,4.455760,1.357715,0.142075,
44.000000,57.000000,55.050615,-10.266890,2.000000,1.000000,-1.000000,8.915286,22.803931,16.887081,6.309976,1.647340,
38.000000,47.000000,42.125552,-3.233752,2.000000,1.000000,-1.000000,5.102694,4.946514,2.113207,0.610683,0.113201,
41.000000,48.000000,14.013947,-2.885598,2.000000,1.000000,-1.000000,3.419360,5.105091,4.046059,0.809440,0.105274,
48.000000,53.000000,33.205619,-6.972166,2.000000,1.000000,-1.000000,1.216053,3.295958,3.197647,0.737773,0.074649,
47.000000,47.000000,43.301444,-10.100003,2.000000,1.000000,-1.000000,6.702006,7.158157,3.661115,1.407476,0.213991,
54.000000,51.000000,24.230233,-4.733100,2.000000,1.000000,-1.000000,6.180410,9.965078,8.952050,5.367243,0.868945,
47.000000,41.000000,50.199648,-5.626005,2.000000,1.000000,-1.000000,2.727974,4.127059,2.001241,0.641514,0.071131,
50.000000,44.000000,57.814776,-3.038010,2.000000,1.000000,-1.000000,9.332814,9.786929,3.251372,0.992357,0.140034,
57.000000,69.000000,53.121540,-3.323586,2.000000,1.000000,-1.000000,8.298778,11.256367,5.072569,0.550175,0.129820,
47.000000,69.000000,35.130105,-5.952822,2.000000,1.000000,-1.000000,8.592851,10.250262,4.967118,1.825678,0.301381,
47.000000,74.000000,53.160427,-5.311912,2.000000,1.000000,-1.000000,15.268454,17.420250,8.768667,5.085442,1.340200,
21.000000,57.000000,45.591141,-2.950910,2.000000,1.000000,-1.000000,9.607620,10.785498,4.894847,2.933368,0.333005,
